scalerank,natscale,labelrank,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,featureclass
"4","50","8",Battambang,,Batdambang,"0",Battambang,"0","0",,"0","0",Cambodia,KHM,Cambodia,KHM,Batdâmbâng,KH,,13.1000130401,103.200046752,"0","0",,"154773","150444","166935","9","9","1831797",,Battambang,"1","0",Admin-1 capital
"4","50","8",Siem Reap,,Siemreab,"0",Siem Reap,"0","0",,"0","0",Cambodia,KHM,Cambodia,KHM,Siemréab,KH,,13.3666375925,103.850032917,"0","0",,"109398","85000","109398","9","8","1822214",,Siem Reap,"1","0",Admin-1 capital
"4","50","6",Malanje,,Malange,"0",Malanje,"0","0",,"0","0",Angola,AGO,Angola,AGO,Malanje,AO,,-9.54000038772,16.3400255927,"0","0",,"125856","87046","125856","9","8","2239862",,Malanje,"1","0",Admin-1 capital
"4","50","6",Benguela,,Benguela,"0",Benguela,"0","0",,"0","0",Angola,AGO,Angola,AGO,Benguela,AO,,-12.5782645479,13.4072330309,"1","1",Name changed.,"151226","132808","132808","9","9","3351663",,Banguela,"1","0",Admin-1 capital
"4","50","6",Lubango,,,"0",Lubango,"0","0",,"0","0",Angola,AGO,Angola,AGO,Huíla,AO,,-14.9100085258,13.4900186754,"0","0",,"125632","102541","125632","9","9","3347762",,Lubango,"1","0",Admin-1 capital
"4","50","6",Namibe,,,"0",Namibe,"0","0",,"0","0",Angola,AGO,Angola,AGO,Namibe,AO,,-15.1900431123,12.1600223375,"0","0",,"132900","123361","123361","9","9","3347019",,Namibe,"1","0",Admin-1 capital
"4","50","6",Tarija,,,"0",Tarija,"0","0",,"0","0",Bolivia,BOL,Bolivia,BOL,Tarija,BO,,-21.516685365,-64.7499860043,"0","0",,"159269","151757","151757","9","9","3903320",,Tarija,"1","0",Admin-1 capital
"4","50","8",Bridgetown,,,"0",Bridgetown,"1","0",,"0","0",Barbados,BRB,Barbados,BRB,Saint Michael,BB,,13.1020025828,-59.6165267351,"4","0",Changed scale rank.,"191152","96578","191814","9","8","2075807",,Bridgetown,"1","5",Admin-0 capital
"4","50","5",Annaba,,,"0",Annaba,"0","0",,"0","0",Algeria,DZA,Algeria,DZA,Annaba,DZ,,36.9200061229,7.75998083358,"0","0",,"503524","206570","502644","11","10","2506999",,Annaba,"1","5",Admin-1 capital
"4","50","8",Parakou,,,"0",Parakou,"0","0",,"0","0",Benin,BEN,Benin,BEN,Borgou,BJ,,9.34000998833,2.6200361721,"0","0",,"188853","163753","127512","9","9","2392204",,Parakou,"1","0",Admin-1 capital
"4","50","8",Porto-Novo,,,"0",Porto-Novo,"0","1",Official capita,"0","0",Benin,BEN,Benin,BEN,Ouémé,BJ,,6.48331097302,2.61662552757,"0","0",,"300000","234168","806945","10","10","2392087",,Porto-Novo,"1","0",Admin-0 capital alt
"4","50","5",Constantine,,,"0",Constantine,"0","0",,"0","0",Algeria,DZA,Algeria,DZA,Constantine,DZ,,36.3599886261,6.59994828149,"0","0",,"605179","450097","597305","11","10","2501152",,Constantine,"1","0",Admin-1 capital
"4","50","6",Brest,,,"0",Brest,"0","0",,"0","0",Belarus,BLR,Belarus,BLR,Brest,BY,,52.0999839468,23.6999897855,"0","0",,"300715","232835","119946","10","10","629634",,Brest2,"1","0",Admin-1 capital
"4","50","2",Khulna,,,"0",Khulna,"0","0",,"0","1",Bangladesh,BGD,Bangladesh,BGD,Khulna,BD,,22.8399869985,89.5600007721,"0","0",,"1553000","1342339","5136538","12","12","1336135",Khulna,Khulna,"1","0",Admin-1 capital
"4","50","7",Francistown,,,"0",Francistown,"0","0",,"0","0",Botswana,BWA,Botswana,BWA,Central,BW,,-21.1700398572,27.500016234,"4","0",Changed feature class.,"89979","88380","88380","8","8","933778",,Francistown,"1","0",Populated place
"4","50","7",Mahalapye,,,"0",Mahalapye,"0","0",,"0","0",Botswana,BWA,Botswana,BWA,Central,BW,,-23.099999574,26.8200060615,"0","0",,"50744","44471","50744","8","7","933471",,Mahalapye,"1","0",Populated place
"4","50","7",Serowe,,,"0",Serowe,"0","0",,"0","0",Botswana,BWA,Botswana,BWA,Central,BW,,-22.3900170707,26.7100386136,"0","0",,"48573","47419","48573","7","7","933088",,Serowe,"1","0",Admin-1 capital
"4","50","3",Katherine,,,"0",Katherine,"0","0",,"0","0",Australia,AUS,Australia,AUS,Northern Territory,AU,,-14.4666247367,132.266592976,"0","0",,"10141","6202","6648","6","5","2068655",,Katherine,"1","0",Populated place
"4","50","3",Busselton,,,"0",Busselton,"0","0",,"0","0",Australia,AUS,Australia,AUS,Western Australia,AU,,-33.6564094861,115.348659219,"0","0",,"10214","8976","8976","6","5","2075265",,Busselton,"1","0",Populated place
"4","50","3",Mandurah,,,"0",Mandurah,"0","0",,"0","0",Australia,AUS,Australia,AUS,Western Australia,AU,,-32.5234825904,115.747056666,"4","0",Location adjusted.,"73356","32376","0","8","7","2067119",,Mandurah,"1","0",Populated place
"4","50","3",Broome,,,"0",Broome,"0","0",,"0","0",Australia,AUS,Australia,AUS,Western Australia,AU,,-17.9617706935,122.230768103,"4","0",Location adjusted.,"13218","10563","0","6","6","2075720",,Broome,"1","0",Populated place
"4","50","3",Kalgoorlie,,,"0",Kalgoorlie,"0","0",,"0","0",Australia,AUS,Australia,AUS,Western Australia,AU,,-30.7353991508,121.460017455,"0","0",,"36852","27264","27264","7","7","2068823",,Kalgoorlie,"1","0",Populated place
"4","50","3",Albany,,,"0",Albany,"0","0",,"0","0",Australia,AUS,Australia,AUS,Western Australia,AU,,-35.0169465955,117.891604776,"0","0",,"26445","23913","26286","7","7","2077963",,Albany4,"1","0",Populated place
"4","50","3",Port Hedland,,,"0",Port Hedland,"0","0",,"0","0",Australia,AUS,Australia,AUS,Western Australia,AU,,-20.310402406,118.606031453,"0","0",,"14288","3706","3706","6","4","2063042",,Port Hedland,"1","0",Populated place
"4","50","3",Karratha,,,"0",Karratha,"0","0",,"0","0",Australia,AUS,Australia,AUS,Western Australia,AU,,-20.7303767712,116.870013386,"0","0",,"16796","16476","3420","6","6","6620339",,Karratha,"1","0",Populated place
"4","50","3",Geraldton,,,"0",Geraldton,"0","0",,"0","0",Australia,AUS,Australia,AUS,Western Australia,AU,,-28.7666304334,114.599971068,"0","0",,"27258","26872","0","7","7","2070998",,Geraldton1,"1","0",Populated place
"4","50","3",Griffith,,,"0",Griffith,"0","0",,"0","0",Australia,AUS,Australia,AUS,New South Wales,AU,,-34.2900142225,146.040015828,"0","0",,"15455","7874","7874","6","5","2164422",,Griffith,"1","0",Populated place
"4","50","3",Orange,,,"0",Orange,"0","0",,"0","0",Australia,AUS,Australia,AUS,New South Wales,AU,,-33.2799983533,149.099984089,"0","0",,"39329","34087","34087","7","7","2154219",,Orange,"1","0",Populated place
"4","50","3",Dubbo,,,"0",Dubbo,"0","0",,"0","0",Australia,AUS,Australia,AUS,New South Wales,AU,,-32.2599572563,148.597327432,"0","0",,"31574","29361","31574","7","7","2168305",,Dubbo,"1","0",Populated place
"4","50","3",Armidale,,,"0",Armidale,"0","0",,"0","0",Australia,AUS,Australia,AUS,New South Wales,AU,,-30.5123119926,151.667475951,"0","0",,"22673","20914","20914","7","7","2177671",,Armidale,"1","0",Populated place
"4","50","3",Broken Hill,,,"0",Broken Hill,"0","0",,"0","0",Australia,AUS,Australia,AUS,New South Wales,AU,,-31.949950339,141.433113565,"4","0",Location adjusted.,"17395","17070","0","6","6","2173911",,Broken Hill,"1","0",Populated place
"4","50","3",Port Lincoln,,,"0",Port Lincoln,"0","0",,"0","0",Australia,AUS,Australia,AUS,South Australia,AU,,-34.7332429822,135.866579955,"4","0",Location adjusted.,"13630","11247","0","6","6","2063036",,Port Lincoln,"1","0",Populated place
"4","50","3",Whyalla,,,"0",Whyalla,"0","0",,"0","0",Australia,AUS,Australia,AUS,South Australia,AU,,-33.0250268364,137.561411905,"0","0",,"22559","19645","21622","7","6","2058430",,Whyalla,"1","0",Populated place
"4","50","3",Portland,,,"0",Portland,"0","0",,"0","0",Australia,AUS,Australia,AUS,Victoria,AU,,-38.339999574,141.590003214,"0","0",,"11808","8841","11808","6","5","2152667",,Portland3,"1","0",Populated place
"4","50","3",Bendigo,,,"0",Bendigo,"0","0",,"0","0",Australia,AUS,Australia,AUS,Victoria,AU,,-36.7599926567,144.280019897,"0","0",,"81657","55923","55923","8","8","2176187",,Bendigo,"1","0",Populated place
"4","50","3",Wangaratta,,,"0",Wangaratta,"0","0",,"0","0",Australia,AUS,Australia,AUS,Victoria,AU,,-36.3600170708,146.299999958,"0","0",,"14022","8717","8717","6","5","2144764",,Wangaratta,"1","0",Populated place
"4","50","3",Windorah,,,"0",Windorah,"0","0",,"0","0",Australia,AUS,Australia,AUS,Queensland,AU,,-25.4332421684,142.650196899,"0","0",,"158","158","0","1","1","-1",,Windorah,"0","0",Populated place
"4","50","3",Mount Isa,,,"0",Mount Isa,"0","0",,"0","0",Australia,AUS,Australia,AUS,Queensland,AU,,-20.7238655408,139.490028035,"0","0",,"33200","21992","14357","7","7","2065594",,Mount Isa,"1","0",Populated place
"4","50","3",Rockhampton,,,"0",Rockhampton,"0","0",,"0","0",Australia,AUS,Australia,AUS,Queensland,AU,,-23.3639111137,150.520000772,"0","0",,"65850","52199","52199","8","8","2151437",,Rockhampton,"1","0",Populated place
"4","50","3",Cairns,,,"0",Cairns,"0","0",,"0","0",Australia,AUS,Australia,AUS,Queensland,AU,,-16.8878398586,145.763330946,"4","0",Location adjusted.,"154225","109989","0","9","9","2172797",,Cairns,"1","0",Populated place
"4","50","3",Gold Coast,,,"0",Gold Coast,"0","0",,"0","0",Australia,AUS,Australia,AUS,Queensland,AU,,-28.081504294,153.448245808,"0","0",,"527660","332249","314780","11","10","2165087",,Gold Coast,"1","0",Populated place
"4","50","3",Devonport,,,"0",Devonport,"0","0",,"0","0",Australia,AUS,Australia,AUS,Tasmania,AU,,-41.1926675654,146.331101744,"4","0",Location adjusted.,"19317","16548","0","6","6","2168943",,Devonport,"1","0",Populated place
"4","50","8",Bobo Dioulasso,,,"0",Bobo Dioulasso,"0","0",,"0","0",Burkina Faso,BFA,Burkina Faso,BFA,Houet,BF,,11.1799751983,-4.28998132467,"0","0",,"360106","331964","312675","10","10","2362344",,Bobo Dioulasso,"1","0",Admin-1 capital
"4","50","2",Rajshahi,,,"0",Rajshahi,"0","0",,"0","1",Bangladesh,BGD,Bangladesh,BGD,Rajshahi,BD,,24.3749837433,88.6050203033,"0","0",,"810000","700133","7512751","11","11","1185128",Rajshahi,Rajshahi,"1","0",Admin-1 capital
"4","50","5",Mandalay,,,"0",Mandalay,"0","0",,"0","1",Myanmar,MMR,Myanmar,MMR,Mandalay,MM,,21.9699884226,96.0850288483,"0","0",,"1300000","1034000","813464","12","12","1311874",Mandalay,Mandalay,"1","5",Admin-1 capital
"4","50","5",Sittwe,,,"0",Sittwe,"0","0",,"0","0",Myanmar,MMR,Myanmar,MMR,Rakhine,MM,,20.1399967641,92.8800048411,"0","0",,"179032","177743","179032","9","9","1295765",,Sittwe,"1","5",Admin-1 capital
"4","50","8",Bujumbura,,,"0",Bujumbura,"1","0",,"0","0",Burundi,BDI,Burundi,BDI,Bujumbura Mairie,BI,,-3.37608722037,29.3600060615,"4","0",Changed scale rank.,"331700","331700","1208361","10","10","425378",,Bujumbura,"1","0",Admin-0 capital
"4","50","0",Pago Pago,,,"0",Pago Pago,"0","0",,"0","0",United States,USA,American Samoa,ASM,,AS,,-14.2766104952,-170.706645144,"1","0",Changed scale rank.,"12576","11500","0","6","6","5881576",,Pago Pago,"1","5",Admin-0 region capital
"4","50","0",Kingstown,,,"0",Kingstown,"1","0",,"0","0",Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,VCT,,VC,,13.1482788279,-61.2120624203,"4","0",Location adjusted. Changed scale rank.,"49485","24518","0","7","7","4359981",,Kingstown,"1","5",Admin-0 capital
"4","50","0",Castries,,,"0",Castries,"1","0",,"0","0",Saint Lucia,LCA,Saint Lucia,LCA,,LC,,14.0019734893,-61.0000081804,"4","0",Changed scale rank.,"37963","10634","0","7","6","3028258",,Castries,"1","5",Admin-0 capital
"4","50","0",Basseterre,,,"0",Basseterre,"1","0",,"0","0",Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,KNA,,KN,,17.3020304555,-62.7170093197,"4","0",Changed scale rank.,"21887","15500","21887","7","6","3575551",,Basseterre,"1","5",Admin-0 capital
"4","50","0",Las Palmas,,,"0",Las Palmas,"0","0",,"0","0",Kingdom of Spain,ESP,Spain,ESP,,ES,,28.0999760122,-15.4299990249,"0","0",,"378495","350941","350941","10","10","2515270",,Las Palmas,"1","3",Populated place
"4","50","0",Berbera,,,"0",Berbera,"0","0",,"0","0",Somaliland,SOL,Somaliland,SOL,,"-99",,10.4355503529,45.016414753,"4","0",Location adjusted.,"242344","114470","0","10","9","64435",,Berbera,"1","0",Populated place
"4","50","0",Port Louis,,,"0",Port Louis,"1","0",,"0","0",Mauritius,MUS,Mauritius,MUS,,MU,,-20.1666385714,57.4999938546,"4","0",Changed scale rank.,"595491","148416","304613","11","9","934154",,Port Louis,"1","5",Admin-0 capital
"4","50","0",Gaza,,,"0",Gaza,"0","0",,"0","0",Indeterminate,PSE,Palestine,PSE,,PS,,31.5299992055,34.4450186755,"4","0",Changed feature class.,"505700","449221","719002","11","10","281133",,Gaza,"1","3",Admin-0 region capital
"4","50","0",Saint George's,,,"0",Saint George's,"1","0",,"0","0",Grenada,GRD,Grenada,GRD,,GD,,12.0526334017,-61.7416432261,"4","0",Changed scale rank.,"33734","27343","27343","7","7","3579925",,Saint George?s,"1","5",Admin-0 capital
"4","50","0",Papeete,,,"0",Papeete,"0","0",,"0","0",French Republic,FRA,French Polynesia,PYF,,PF,,-17.5333626111,-149.566669354,"1","0",Changed scale rank.,"131695","26017","117985","9","7","4033936",,Papeete,"1","5",Admin-0 region capital
"4","50","0",Manama,,,"0",Manama,"1","0",,"0","0",Bahrain,BHR,Bahrain,BHR,,BH,,26.2361362905,50.5830517159,"4","0",Changed scale rank.,"563920","157474","563666","11","9","290340",,Manama,"1","5",Admin-0 capital
"4","50","0",Freeport,,,"0",Freeport,"0","0",,"0","0","Bahamas, The",BHS,The Bahamas,BHS,,BS,,26.5332757762,-78.7000130633,"0","0",,"25383","25383","74737","7","7","-1",,Freeport2,"1","3",Populated place
"4","50","0",Saint John's,,,"0",Saint John's,"1","0",,"0","0",Antigua and Barbuda,ATG,Antigua and Barbuda,ATG,,AG,,17.1180365183,-61.8500338151,"4","0",Changed scale rank.,"35499","24226","0","7","7","3576022",,Saint John's,"1","5",Admin-0 capital
"4","50","8",Taichung,,T'aichung,"0",Taichung,"0","0",,"0","1",Taiwan,TWN,Taiwan,TWN,Taichung City,TW,,24.1520774526,120.681667032,"1","0",Changed featurecla.,"2629323","1040725","2372555","12","12","1668399",Taichung,Taichung,"1","1",Admin-1 capital
"3","110","1",Kozhikode,Calicut,,"0",Kozhikode,"0","0",,"0","1",India,IND,India,IND,Kerala,IN,,11.2504360137,75.7699897857,"1","1",Name changed.,"953000","439922","8873255","11","10","1265873",Kozhikode,Kozhikode,"1","0",Populated place
"3","110","1",Bhubaneshwar,,Bhubaneswar,"0",Bhubaneshwar,"0","0",,"0","1",India,IND,India,IND,Orissa,IN,,20.2704280792,85.8273603912,"4","0",Changed scale rank.,"844000","762243","3437227","11","11","1275817",Bhubaneswar,Bhubaneshwar,"1","0",Admin-1 capital
"3","110","1",Jamshedpur,,,"0",Jamshedpur,"0","0",,"0","1",India,IND,India,IND,Jharkhand,IN,,22.7875354197,86.1975186757,"1","0",Changed scale rank.,"1300000","616338","2379208","12","11","1269300",Jamshedpur,Jamshedpur,"1","0",Populated place
"3","110","8",Montevideo,,,"0",Montevideo,"1","0",,"0","1",Uruguay,URY,Uruguay,URY,Montevideo,UY,,-34.8580415662,-56.1710522884,"0","0",,"1513000","5324","1276128","12","5","5038018",Montevideo,Montevideo,"1","0",Admin-0 capital
"3","110","1",Helena,,,"0",Helena,"0","0",,"0","0",United States,USA,United States of America,USA,Montana,US,,46.5927490428,-112.035290977,"0","0",,"38725","27340","37716","7","7","5656882",,Helena,"1","0",Admin-1 capital
"3","110","1",Bismarck,,,"0",Bismarck,"0","0",,"0","0",United States,USA,United States of America,USA,North Dakota,US,,46.8083172802,-100.783316286,"0","0",,"63871","56706","61882","8","8","5688025",,Bismarck,"1","0",Admin-1 capital
"3","110","1",Boise,,,"0",Boise,"0","0",,"0","0",United States,USA,United States of America,USA,Idaho,US,,43.6085901073,-116.22748987,"0","0",,"338071","145987","334003","10","9","5586437",,Boise,"1","0",Admin-1 capital
"3","110","1",San Jose,,,"0",San Jose,"0","0",,"0","1",United States,USA,United States of America,USA,California,US,,37.2999829295,-121.849989056,"1","0",Changed scale rank.,"1668000","894943","1434681","12","11","5392171",San Jose,San Jose3,"1","0",Populated place
"3","110","1",Sacramento,,,"0",Sacramento,"0","0",,"0","1",United States,USA,United States of America,USA,California,US,,38.5750213817,-121.470038088,"0","0",,"1604000","467898","1571800","12","10","5389489",Sacramento,Sacramento,"1","0",Admin-1 capital
"3","110","1",Las Vegas,,,"0",Las Vegas,"0","0",,"0","1",United States,USA,United States of America,USA,Nevada,US,,36.2099977814,-115.220006146,"0","0",,"1823000","478434","1613546","12","10","5506956",Las Vegas,Las Vegas2,"1","0",Populated place
"3","110","1",Santa Fe,,,"0",Santa Fe,"0","0",,"0","0",United States,USA,United States of America,USA,New Mexico,US,,35.6869289338,-105.937239422,"0","0",,"92681","69205","227366","8","8","5490263",,Santa Fe1,"1","0",Admin-1 capital
"3","110","1",Portland,,,"0",Portland,"0","0",,"0","1",United States,USA,United States of America,USA,Oregon,US,,45.5200238231,-122.679990074,"0","0",,"1875000","540513","11808","12","11","5746545",Portland,Portland2,"1","0",Populated place
"3","110","1",Salt Lake City,,,"0",Salt Lake City,"0","0",,"0","1",United States,USA,United States of America,USA,Utah,US,,40.7750162954,-111.930051922,"0","0",,"966000","178026","1078087","11","9","5780993",Salt Lake City,Salt Lake City,"1","0",Admin-1 capital
"3","110","1",Cheyenne,,,"0",Cheyenne,"0","0",,"0","0",United States,USA,United States of America,USA,Wyoming,US,,41.1400069367,-104.819710736,"0","0",,"72927","55443","71050","8","8","5821086",,Cheyenne,"1","0",Admin-1 capital
"3","110","1",Des Moines,,,"0",Des Moines,"0","0",,"0","0",United States,USA,United States of America,USA,Iowa,US,,41.5799800812,-93.6199809181,"0","0",,"380655","193180","342113","10","9","4853828",,Des Moines,"1","0",Admin-1 capital
"3","110","1",Omaha,,,"0",Omaha,"0","0",,"0","0",United States,USA,United States of America,USA,Nebraska,US,,41.2400008332,-96.0099900734,"0","0",,"877110","408958","548614","11","10","5074472",,Omaha,"1","0",Populated place
"3","110","1",Oklahoma City,,,"0",Oklahoma City,"0","0",,"0","1",United States,USA,United States of America,USA,Oklahoma,US,,35.4700429474,-97.5186835142,"0","0",,"788000","532950","634716","11","11","4544349",Oklahoma City,Oklahoma City,"1","0",Admin-1 capital
"3","110","1",Pierre,,,"0",Pierre,"0","0",,"0","0",United States,USA,United States of America,USA,South Dakota,US,,44.3683370148,-100.350552004,"0","0",,"13879","13590","13590","6","6","5767918",,Pierre,"1","0",Admin-1 capital
"3","110","1",San Antonio,,,"0",San Antonio,"0","0",,"0","1",United States,USA,United States of America,USA,Texas,US,,29.4873331899,-98.5073053404,"0","0",,"1473000","1256810","87674","12","12","4726206",San Antonio,San Antonio1,"1","0",Populated place
"3","110","6",San Cristobal,,,"0",San Cristobal,"0","0",,"0","0",Venezuela,VEN,Venezuela,VEN,Táchira,VE,,7.77000246066,-72.2499674903,"0","0",,"438798","246583","452498","10","10","3628473",,San Cristobal,"1","0",Admin-1 capital
"3","110","6",Valencia,,,"0",Valencia,"0","0",,"0","1",Venezuela,VEN,Venezuela,VEN,Carabobo,VE,,10.2299815053,-67.9800214047,"0","0",,"1770000","1369053","1369535","12","12","3625549",Valencia,Valencia1,"1","0",Admin-1 capital
"3","110","1",Jackson,,,"0",Jackson,"0","0",,"0","0",United States,USA,United States of America,USA,Mississippi,US,,32.298815327,-90.1849967873,"0","0",,"250902","176696","245120","10","9","4431410",,Jackson1,"1","0",Admin-1 capital
"3","110","1",Raleigh,,,"0",Raleigh,"0","0",,"0","0",United States,USA,United States of America,USA,North Carolina,US,,35.8187813507,-78.6446934425,"0","0",,"1163515","416468","656353","12","10","4487042",,Raleigh,"1","0",Admin-1 capital
"3","110","1",Cleveland,,,"0",Cleveland,"0","0",,"0","1",United States,USA,United States of America,USA,Ohio,US,,41.4699867951,-81.6949982114,"0","0",,"1890000","449514","1711162","12","10","5150529",Cleveland,Cleveland,"1","0",Populated place
"3","110","1",Cincinnati,,,"0",Cincinnati,"0","0",,"0","1",United States,USA,United States of America,USA,Ohio,US,,39.161884785,-84.4569226499,"0","0",,"1636000","306382","799967","12","10","4508722",Cincinnati,Cincinnati,"1","0",Populated place
"3","110","1",Nashville,,Nashville-Davidson,"0",Nashville,"0","0",,"0","1",United States,USA,United States of America,USA,Tennessee,US,,36.1699743846,-86.7799849871,"0","0",,"877000","530852","677491","11","11","4644585",Nashville-Davidson,Nashville,"1","0",Admin-1 capital
"3","110","1",Memphis,,,"0",Memphis,"0","0",,"0","1",United States,USA,United States of America,USA,Tennessee,US,,35.1199867951,-89.9999951597,"0","0",,"1081000","426687","436712","12","10","4641239",Memphis,Memphis,"1","0",Populated place
"3","110","1",Norfolk,,,"0",Norfolk,"0","0",,"0","0",United States,USA,United States of America,USA,Virginia,US,,36.8499587189,-76.280005739,"0","0",,"1047869","242803","684249","12","10","4776222",,Norfolk1,"1","0",Populated place
"3","110","1",Milwaukee,,,"0",Milwaukee,"0","0",,"0","1",United States,USA,United States of America,USA,Wisconsin,US,,43.0526550487,-87.9199670835,"0","0",,"1388000","579180","975989","12","11","5263045",Milwaukee,Milwaukee,"1","0",Populated place
"3","110","1",Buffalo,,,"0",Buffalo,"0","0",,"0","1",United States,USA,United States of America,USA,New York,US,,42.8799782502,-78.8800020769,"0","0",,"1016000","279557","785538","12","10","5110629",Buffalo,Buffalo,"1","0",Populated place
"3","110","1",Pittsburgh,,,"0",Pittsburgh,"0","0",,"0","1",United States,USA,United States of America,USA,Pennsylvania,US,,40.4299985952,-79.999985394,"0","0",,"1838000","1232535","1174576","12","12","5206379",Pittsburgh,Pittsburgh,"1","0",Populated place
"3","110","6",Ciudad Guayana,,,"0",Ciudad Guayana,"0","0",,"0","0",Venezuela,VEN,Venezuela,VEN,Bolívar,VE,,8.370017516,-62.6199868181,"0","0",,"746535","522100","522100","11","11","3645528",,Ciudad Guayana,"1","0",Populated place
"3","110","8",Lome,,Lomé,"0",Lome,"1","0",,"0","1",Togo,TGO,Togo,TGO,Maritime,TG,,6.13193707166,1.22275711936,"0","0",,"1452000","749700","1256715","12","11","2365267",Lomé,Lome,"1","0",Admin-0 capital
"3","110","7",Tunis,,,"0",Tunis,"1","0",,"0","0",Tunisia,TUN,Tunisia,TUN,Tunis,TN,,36.8027781362,10.1796780992,"0","0",,"2412500","728453","1675117","12","11","2464470",,Tunis,"1","0",Admin-0 capital
"3","110","1",Kodiak,,,"0",Kodiak,"0","0",,"0","0",United States,USA,United States of America,USA,Alaska,US,,57.7899983918,-152.406986941,"0","0",,"9461","6148","9122","5","5","5866583",,Kodiak,"1","0",Populated place
"3","110","1",Cold Bay,,,"0",Cold Bay,"0","0",,"0","0",United States,USA,United States of America,USA,Alaska,US,,55.2000014436,-162.715091595,"4","0",Location adjusted.,"200","108","0","1","1","-1",,Cold Bay,"0","0",Populated place
"3","110","1",Bethel,,,"0",Bethel,"0","0",,"0","0",United States,USA,United States of America,USA,Alaska,US,,60.7933034456,-161.755796145,"0","0",,"6228","4653","0","5","4","5880568",,Bethel,"1","0",Populated place
"3","110","1",Point Hope,,,"0",Point Hope,"0","0",,"0","0",United States,USA,United States of America,USA,Alaska,US,,68.347726053,-166.808020062,"0","0",,"461","461","0","2","2","-1",,Point Hope,"1","0",Populated place
"3","110","1",Barrow,,,"0",Barrow,"0","0",,"0","0",United States,USA,United States of America,USA,Alaska,US,,71.290569681,-156.788579958,"0","0",,"4336","2488","1275","4","4","5880054",,Barrow,"1","0",Populated place
"3","110","1",Nome,,,"0",Nome,"0","0",,"0","0",United States,USA,United States of America,USA,Alaska,US,,64.5061000764,-165.406374351,"0","0",,"3485","2557","2450","4","4","5870133",,Nome,"1","0",Populated place
"3","110","1",Valdez,,,"0",Valdez,"0","0",,"0","0",United States,USA,United States of America,USA,Alaska,US,,61.1359957063,-146.348286989,"4","0",Location adjusted.,"4036","2530","0","4","4","5877389",,Valdez,"1","0",Populated place
"3","110","1",Juneau,,,"0",Juneau,"0","0",,"0","0",United States,USA,United States of America,USA,Alaska,US,,58.3141266064,-134.419996991,"4","0",Location adjusted.,"30711","21633","0","7","7","5554072",,Juneau,"1","0",Admin-1 capital
"3","110","1",Fairbanks,,,"0",Fairbanks,"0","0",,"0","0",United States,USA,United States of America,USA,Alaska,US,,64.8369842724,-147.710658612,"4","0",Location adjusted.,"56993","30224","0","8","7","5861897",,Fairbanks,"1","0",Populated place
"3","110","1",Prudhoe Bay,,,"0",Prudhoe Bay,"0","0",,"0","0",United States,USA,United States of America,USA,Alaska,US,,70.2921810091,-148.669359784,"0","0",,"2500","2174","0","4","4","-1",,Prudhoe Bay,"0","0",Populated place
"3","110","5",Sevastapol,,,"0",Sevastapol,"0","0",,"0","0",Ukraine,UKR,Ukraine,UKR,Crimea,UA,,44.5999766226,33.4649751371,"0","0",,"379200","314465","290177","10","10","694423",,Sevastapol,"1","0",Populated place
"3","110","8",Abu Dhabi,,,"0",Abu Dhabi,"1","0",,"0","0",United Arab Emirates,ARE,United Arab Emirates,ARE,Abu Dhabi,AE,,24.4666835724,54.3665933826,"0","0",,"603492","560230","560230","11","11","292968",,Abu Dhabi,"1","0",Admin-0 capital
"3","110","8",Ashgabat,,,"0",Ashgabat,"1","0",,"0","0",Turkmenistan,TKM,Turkmenistan,TKM,Ahal,TM,,37.9499949331,58.3832991118,"0","0",,"727700","577982","556048","11","11","162183",,Ashgabat,"1","0",Admin-0 capital
"3","110","6",Samarqand,,Samarkand,"0",Samarqand,"0","0",,"0","0",Uzbekistan,UZB,Uzbekistan,UZB,Samarkand,UZ,,39.6700191437,66.9449987375,"0","0",,"708000","596300","749789","11","11","1216265",,Samarqand,"1","0",Admin-1 capital
"3","110","6",Lusaka,,,"0",Lusaka,"1","0",,"0","1",Zambia,ZMB,Zambia,ZMB,Lusaka,ZM,,-15.4166442679,28.2833275947,"0","0",,"1328000","1267440","1240558","12","12","909137",Lusaka,Lusaka,"1","0",Admin-0 capital
"3","110","6",Harare,,,"0",Harare,"1","0",,"0","1",Zimbabwe,ZWE,Zimbabwe,ZWE,Harare,ZW,,-17.8177896944,31.0447094307,"0","0",,"1572000","1542813","1831877","12","12","890299",Harare,Harare,"1","0",Admin-0 capital
"3","110","6",Bulawayo,,,"0",Bulawayo,"0","0",,"0","0",Zimbabwe,ZWE,Zimbabwe,ZWE,Bulawayo,ZW,,-20.1699975395,28.5800019925,"0","0",,"699385","694807","694807","11","11","894701",,Bulawayo,"1","0",Populated place
"3","110","8",Dili,,,"0",Dili,"1","0",,"0","0",East Timor,TLS,East Timor,TLS,Dili,TL,,-8.55938840855,125.579455932,"0","0",,"234331","193563","55154","10","9","1645457",,Dili,"1","0",Admin-0 capital
