month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201904,nebraska,ne,251778.5714,0.0102,0.0493,4523,-0.0826,0.046,33,-0.476190476,-0.290322581,2600,-0.3143,0.0744,160,0,0.9048,1092,0.2466,0.2757,397,-0.5006,-0.8971,119.6980499,-0.0311,0.0569,1915.5,0.083,0.0221,292210.803,5.00E-04,-0.006,4920,-0.1406,-0.3986,0.087773602,-0.0735,-0.8042
201904,south carolina,sc,284950,0.0206,0.0555,29409,0.0146,0.0066,71.5,-0.020547945,0.007042254,9200,0.055,-0.0133,900,0.0135,-0.344,7260,0.0759,0.0516,11383,0.045,-0.0175,110.4401154,-0.0598,-0.0541,1600,-0.066,-0.1119,425173.9245,0.0249,0.0431,40792,0.0229,-2.00E-04,0.387058383,0.0113,-0.0095
201904,new hampshire,nh,348450,0.0349,0.0805,4651,0.0267,-0.0843,64.5,-0.267045455,0.066115702,2308,0.2598,-0.1297,76,0,-0.3214,824,0.2118,-0.0679,2163,0.1846,-0.0835,169.9193175,0.0187,0.0685,2000,0.0192,0.0134,453660.8079,0.0335,0.0749,6814,0.0721,-0.084,0.465061277,0.062,4.00E-04
201904,tennessee,tn,289900,0.0401,0.0839,25473,-0.0232,-0.0174,52,-0.133333333,-0.079646018,10952,0.1582,-0.027,600,0.1538,-0.3182,6404,0.1057,0.0478,11744,0.0928,0.0541,125.9296875,0.0154,0.0952,2050,0.0337,0.0296,394621.2617,0.047,0.0906,37217,0.0107,0.0041,0.461037177,0.0489,0.0313
201904,montana,mt,354950,0.0247,0.0305,6122,0.0015,-0.099,101.5,-0.242537313,-0.055813953,1916,0.3493,-0.0224,56,0.75,-0.1765,768,0.2468,-0.09,1728,0.1763,-0.0542,167.1948307,0.0111,0.0663,2159,0.026,-0.0182,615008.0384,0.0132,0.0185,7850,0.0353,-0.0895,0.282260699,0.042,0.0134
201904,oklahoma,ok,206503,0.0343,0.0874,14876,-0.0055,-0.1209,57,-0.095238095,-0.05,5540,0.1187,-0.087,160,0.0256,-0.3103,3668,0.1564,-0.1001,3188,0.1108,0.629,102.4590164,0.0196,0.059,1938,0.0166,0.02,276193.087,0.0238,0.0713,18064,0.0132,-0.0431,0.214304921,0.0224,0.0986
201904,texas,tx,299450,0.025,0.0015,101979,0.0233,0.0871,55,-0.051724138,0.028037383,41940,0.1121,0.0193,4300,0.1071,0.2011,29876,0.0942,0.1461,44484,0.1266,0.0062,131.0078125,0.0138,0.0389,2264,0.0139,-0.0165,420318.2501,0.0324,0.0051,146463,0.0526,0.0612,0.436207454,0.04,-0.0351
201904,rhode island,ri,367450,0.0148,0.0012,3348,0.0372,0.1814,47.5,-0.2578125,-0.020618557,1876,0.2745,0.1167,8,-0.3333,-0.75,696,0.16,0.2429,2377,0.1567,0.0055,216.1996153,0.003,0.0115,1642.714286,0.0037,-0.0239,587013.4098,0.0125,-0.0104,5725,0.0837,0.1014,0.709976105,0.0734,-0.1242
201904,wyoming,wy,253200,0.0219,0.0088,3212,0.005,-0.1307,98,-0.234375,0.139534884,892,0.2253,-0.1044,36,-0.4375,0,412,0.0619,-0.259,615,0.0696,-0.0956,118.731405,0.0092,0.0213,2120,0.0126,-0.0042,511794.6808,-0.014,0.1117,3827,0.0149,-0.1253,0.191469489,0.0116,0.0074
201904,north dakota,nd,239782.5,0.0138,0.0033,3337,0.051,0.0331,71.5,-0.196629213,0.021428571,1144,0.318,0.0712,28,0,0,624,0.3684,0.0612,199,0.157,-0.0197,112.1819842,0.0051,-0.0068,2120.785714,0.0031,-0.0015,285806.0553,0.0101,0.0507,3536,0.0565,0.03,0.059634402,0.0055,-0.0032
201904,north carolina,nc,316000,0.0469,0.1032,42479,-0.0044,-0.0983,70,-0.195402299,-0.096774194,15564,0.1063,-0.0397,1336,-0.0824,0,9352,0.1086,-0.0414,18462,0.1245,0.0294,128.9375,0.0093,0.0607,1950.214286,-3.00E-04,-0.0599,420671.6661,0.0465,0.0842,60941,0.0314,-0.0631,0.434614751,0.0498,0.0539
201904,washington,wa,474950,0.031,0.1323,14977,0.0275,0.1735,32,-0.346938776,-0.044776119,10396,0.2382,-0.0617,376,0.0805,-0.2358,3748,0.2577,0.2075,10390,0.3624,0.1673,222.3875667,0.0195,0.1275,2088.5,0.0114,0.0075,668619.5183,0.0279,0.102,25367,0.1426,0.1709,0.693730387,0.1705,-0.0037
201904,south dakota,sd,243200,0.0212,0.0351,3390,0.0444,-0.0289,53,-0.196969697,0.00952381,1164,0.3227,-0.0332,16,-0.4286,-0.3333,432,0.3012,0.102,231,0.1324,-0.0043,121.5395755,0.009,0.0388,2016,0.0126,-0.0103,303331.2863,0.0276,0.0337,3621,0.0496,-0.0274,0.068141593,0.0053,0.0017
201904,new jersey,nj,375916,0.0421,0.0778,47922,0.0605,0.0411,49,-0.109090909,-0.075471698,19688,0.1243,0.0018,428,0,-0.2074,11500,0.1644,0.0898,1493,0.1432,-0.1701,33.125,1.3966,-0.2183,574.5,1.36,-0.2304,553324.5393,0.0273,0.0556,49415,0.0628,0.0332,0.031154793,0.0023,-0.0079
201904,california,ca,569000,0.0304,0.0402,78809,0.0181,0.1542,42.5,-0.095744681,0.148648649,45740,0.1558,-0.0033,1632,-0.0097,-0.0973,22440,0.114,0.3479,40924,0.1226,0.25,310.6875,0.0186,0.0734,1853,0.0153,-0.0204,1068761.573,0.0261,0.0173,119733,0.0515,0.1853,0.519280793,0.0484,0.0398
201904,louisiana,la,229900,0.0151,0.0335,19347,0.0052,0.0268,76.5,-0.130681818,0.077464789,5244,0.0405,-0.0382,176,-0.3016,-0.2542,4916,0.1255,0.0477,4071,0.1141,0.0801,116.7801011,0.0115,0.0288,1889,0.0111,0.0156,303748.3723,0.0225,0.0269,23418,0.0226,0.0357,0.21042022,0.0206,0.0104
201904,florida,fl,332000,0.0078,0.0062,157285,-0.028,0.0838,75,0.013513514,0.034482759,44912,-0.0239,3.00E-04,3660,-0.0625,-0.2674,44328,-0.0786,0.1364,61048,0.0889,-0.0016,180.9375,0.0045,0.0231,1757,0.0061,-0.0126,647268.7255,0.0059,0.0121,218333,0.0021,0.0585,0.388136186,0.0417,-0.0332
201904,maine,me,249950,0.0236,0.0582,7038,-0.0282,-0.1198,145.5,-0.079113924,-0.099071207,2048,0.3474,-0.1142,68,0.2143,-0.3704,912,0.2,-0.0694,646,0.0678,-0.3894,148.2587378,0.0248,0.071,1685.5,0.0023,-0.0085,376028.6753,0.0303,0.0576,7684,-0.0208,-0.1513,0.09178744,0.0082,-0.0405
201904,wisconsin,wi,254950,0.0439,0.1087,20527,0.1728,0.0863,65.5,-0.345,-0.050724638,14164,0.585,0.9245,184,0.0952,0.0952,3028,0.2596,0.0257,10744,0.4686,0.1777,131.7976604,0.0256,0.0869,1817.5,0.014,0.0171,341214.0808,0.0445,0.0956,31271,0.26,0.116,0.523408194,0.1054,0.0406
201904,illinois,il,260000,0.0462,0.0417,49491,0.0473,0.032,46,-0.115384615,-0.08,24248,0.1673,0.0457,344,-0.211,-0.411,14400,0.2044,0.0834,26983,0.2183,-0.0468,123.6354368,0.0336,0.0861,1760.5,0.0193,-0.0211,384386.0758,0.0248,0.006,76474,0.1019,0.0027,0.54521024,0.0765,-0.0451
201904,michigan,mi,224950,0.0681,0.1293,32177,0.0079,0.0325,53.5,-0.246478873,-0.150793651,15788,0.2626,0.1184,428,-0.0696,-0.2411,7400,0.1476,0.2475,5638,0.1622,0.9335,125.8246403,0.028,0.0896,1697.5,0.0253,0.026,316604.9032,0.0393,0.0427,37815,0.0283,0.1096,0.175218324,0.0233,0.0817
201904,pennsylvania,pa,219900,0.0548,0.0998,40695,0.0168,-0.0552,65,-0.252873563,-0.097222222,17084,0.1994,-0.0253,596,-0.255,-0.2767,10480,0.1728,-0.0046,12019,0.2001,0.2804,96.21875,0.0522,0.0068,1508,0.0276,0.0124,315756.0353,0.0285,0.0541,52714,0.0535,0.0048,0.295343408,0.0451,0.0774
201904,georgia,ga,291500,0.0152,0.0039,70137,0.0532,0.1712,55,-0.06779661,0.018518519,28584,0.1195,0.0727,1948,-0.0102,-0.4409,18052,0.1411,0.2861,32509,0.131,-0.0232,105.9140625,0.5255,0.0264,2000,0.4,-0.0743,397693.3247,0.0029,-0.0085,102646,0.0767,0.1017,0.463507136,0.0319,-0.0922
201904,massachusetts,ma,539950,0.0453,0.0537,16593,0.0753,0.1244,44.5,-0.219298246,-0.011111111,10096,0.3235,-0.0175,168,0.05,-0.4474,4644,0.3016,0.3838,3294,0.1943,-0.0269,268.9824964,0.0262,0.0658,1996.5,0.0322,0.0088,840315.9119,0.0314,0.0257,19887,0.0934,0.0962,0.198517447,0.0198,-0.0309
201904,kentucky,ky,210000,0.0352,0.1056,13714,1.00E-04,-0.0077,69,-0.103896104,0.029850746,5220,0.1508,-0.0136,152,-0.2692,0.027,3240,0.136,0.0644,7014,0.1242,-0.0237,99.9375,0.0226,0.1115,1854,0.023,0.0513,281814.2978,0.0307,0.067,20728,0.0389,-0.0131,0.511448155,0.0565,-0.0084
201903,nevada,nv,326523.4286,0.0064,-0.0927,11631,-0.0015,0.8222,49,-0.140350877,0.088888889,5524,0.1566,0.3796,288,-0.1111,-0.191,4372,-0.0446,1.6211,2889,0.186,-0.5585,175.9578427,0.001,0.0098,1853.285714,0.0056,-0.1196,567014.6265,0.0017,-0.2079,14520,0.0309,0.1233,0.248387929,0.0393,-0.7767
201903,pennsylvania,pa,208471.4286,0.0429,0.0534,40023,0.0017,-0.0437,87,-0.155339806,-0.064516129,14244,0.2267,0.037,800,0.0471,0.1561,8936,0.2056,0.0699,10015,0.2506,0.2536,91.44642857,0.0626,-0.016,1467.428571,0.0215,-0.0045,307017.3027,0.0367,0.0532,50038,0.0433,0.004,0.250231117,0.0498,0.0593
201903,massachusetts,ma,516528.5714,0.0489,0.0351,15431,0.0602,0.1574,57,-0.309090909,0,7628,0.366,0.0016,160,-0.1489,-0.3103,3568,0.2546,0.4793,2758,0.271,-0.0132,262.1108672,0.0293,0.0642,1934.142857,0.028,-0.0132,814702.2563,0.0375,0.0141,18189,0.0875,0.1279,0.178731126,0.0296,-0.0309
201903,wyoming,wy,247785.7143,0.0114,-0.0089,3196,-0.0059,-0.0954,128,-0.015384615,0.066666667,728,0.1166,-0.2479,64,0.6,0.4545,388,0.1279,-0.03,575,0.0829,-0.0336,117.6464317,0.008,0.0224,2093.714286,-1.00E-04,-0.0147,519060.8406,-0.0137,0.0838,3771,0.0067,-0.0865,0.17991239,0.0147,0.0115
201903,idaho,id,339371.4286,0.0042,0.0777,6654,0.0184,-0.0648,59,-0.213333333,0.017241379,2700,0.1402,-0.1176,240,0.0526,-0.5862,1228,0.0372,0.1899,644,0.1358,0.4092,162.1483237,0.0093,0.0922,2138.571429,0.001,-0.0118,563023.7726,-0.0065,0.0761,7298,0.0277,-0.0362,0.096783889,0.01,0.0326
201903,arkansas,ar,186814.2857,0.0265,0.0645,15209,-0.0146,0.0018,91,-0.076142132,-0.021505376,4044,0.052,0.0488,144,0.2857,-0.0769,2580,0.1922,0.1538,2800,0.177,0.0538,93.46356015,0.0141,0.0591,1826.571429,0.0279,0.0402,253323.6812,0.0239,0.0515,18009,0.0109,0.0096,0.184101519,0.03,0.0091
201903,illinois,il,248514.2857,0.051,0.0402,47256,0.046,0.0328,52,-0.311258278,-0.018867925,20772,0.1662,-0.0556,436,0.0283,-0.128,11956,0.338,0.0149,22148,0.2698,-0.0775,119.620553,0.0314,0.0819,1727.142857,0.016,-0.0248,375084.4551,0.0348,0.0043,69404,0.1083,-0.0051,0.468681226,0.0826,-0.056
201903,colorado,co,472322.8571,0.0279,-0.0056,20079,0.032,0.1909,58,-0.231788079,-0.016949153,10352,0.1376,-0.0677,712,-0.0166,0.1195,5020,0.1306,0.559,12834,0.1661,1.493,194.7857143,0.01,0.0628,2369.428571,0.0154,-0.0507,909246.7995,-0.0095,-0.0549,32913,0.0804,0.4954,0.639175258,0.0735,0.3339
201903,kentucky,ky,202857.1429,0.0379,0.0762,13713,-0.0138,0.0204,77,-0.172043011,0.040540541,4536,0.1763,-0.0651,208,0.0196,0,2852,0.1426,0.1158,6239,0.1657,-0.0556,97.73278636,0.0164,0.0924,1812.285714,0.0204,0.0537,273416.5949,0.0212,0.0336,19952,0.0361,-0.0046,0.454969737,0.0701,-0.0366
201903,virginia,va,312242.8571,0.0604,0.0443,32149,0.0307,-0.0636,58,-0.359116022,-0.033333333,12728,0.1487,-0.1212,604,0.0709,-0.2094,6200,0.3036,-0.0083,9146,0.1448,-0.0918,142.6071429,0.0291,0.0457,2082.571429,0.033,0.0518,429168.5412,0.0427,0.0245,41295,0.054,-0.07,0.284487853,0.0283,-0.0088
201903,alabama,al,226016.5714,0.0299,0.1194,22562,-0.0044,-0.0946,86,-0.156862745,-0.075268817,6116,-0.0329,-0.1914,448,-0.082,-0.2168,4112,0.0821,-0.0543,2327,0.2095,0.1145,104.5066964,0.0169,0.0724,1971.142857,0.0116,0.0108,298399.368,0.0339,0.1007,24889,0.0124,-0.0784,0.10313802,0.0182,0.0193
201903,arizona,az,343671.4286,0.026,0.0417,27165,-0.0183,0.039,56,-0.081967213,0.037037037,11188,-0.0234,-0.0392,836,-0.0833,-0.3214,11448,-0.0476,0.1715,15731,0.1941,0.8209,170.1428571,0.0114,0.0593,2093.571429,0.0143,-0.0092,541302.6168,0.0241,0.0247,42896,0.0502,0.2332,0.579090742,0.103,0.2487
201903,hawaii,hi,698571.4286,-6.00E-04,0.0275,6329,-0.0142,0.1579,74,-0.057324841,-0.038961039,1732,-0.0708,0.0934,48,-0.1429,-0.2941,1284,-0.0123,0.321,1079,0.0768,0.4142,512.6212926,0.0042,0.0096,1342.142857,0.0038,-0.0043,1306200.476,0.0223,-0.0267,7408,-0.0019,0.1893,0.170485069,0.0144,0.0309
201903,california,ca,552227.4286,0.0372,0.042,77411,0.0128,0.2283,47,-0.030927835,0.27027027,39576,0.1363,-0.0163,1648,0.1135,-0.0167,20144,0.1717,0.39,36455,0.1811,0.1655,305,0.0255,0.0764,1825,0.0159,-0.0272,1041546.39,0.042,-0.0028,113866,0.0612,0.2075,0.470927904,0.0671,-0.0254
201903,montana,mt,346385.7143,0.0218,0.0203,6113,-0.0298,-0.0714,134,-0.091525424,-0.014705882,1420,0.1025,-0.099,32,0,-0.4286,616,0.1938,0.0621,1469,0.1743,-0.048,165.3612832,0.0256,0.0507,2104.285714,0.026,-0.0307,606990.7325,0.0202,0.0099,7582,0.004,-0.0669,0.240307541,0.0418,0.0059
201903,iowa,ia,212642.8571,0.0527,0.0632,12149,0.0115,0.0725,85,-0.119170984,0.164383562,3832,0.3764,-0.0505,124,1.3846,-0.2051,2200,0.4785,0.1202,4057,0.1835,0.0276,123.1432685,0.0172,0.0652,1637,0.0083,-0.0079,247311.8933,0.0265,0.0265,16206,0.0497,0.0609,0.33393695,0.0485,-0.0146
201903,florida,fl,329428.5714,0.0081,0.0053,161822,-0.0159,0.1081,74,-0.097560976,0.072463768,46012,-0.0362,0.0013,3904,-0.0171,-0.0912,48108,-0.0118,0.1784,56063,0.1471,-0.039,180.1339286,0.0032,0.0235,1746.285714,0.0068,-0.0145,643457.948,0.0063,0.0064,217885,0.0214,0.0661,0.346448567,0.0492,-0.0531
201903,texas,tx,292142.8571,0.0251,0.0074,99658,0.0176,0.1092,58,-0.194444444,0,37712,0.0438,0.0387,3884,-0.0261,-0.06,27304,0.0971,0.3047,39484,0.1697,0.0168,129.2254464,0.0133,0.0393,2233,0.0116,-0.0172,407117.0822,0.0309,0.002,139142,0.0566,0.0813,0.396194987,0.0515,-0.036
201903,vermont,vt,286714.2857,0.006,0.0819,4447,-0.0142,-0.0867,177,0.032069971,-0.073298429,636,-0.0536,-0.1888,36,2,0.2857,420,0.0396,0,770,0.1738,0.0145,142.6488401,-0.0012,0.0386,2003.428571,0.0017,0.0274,412547.6975,0.0093,0.0438,5217,0.0097,-0.073,0.173150438,0.0277,0.0173
201903,wisconsin,wi,244228.5714,0.02,0.1106,17503,0.0536,-0.0863,100,-0.095022624,0.075268817,8936,1.0704,0.2288,168,0.1351,0,2404,0.3009,-0.0754,7316,0.4231,0.3999,128.5035578,0.0238,0.0932,1792.428571,0.013,0.0161,326690.8709,0.0296,0.1018,24819,0.1409,0.0179,0.417985488,0.1085,0.1452
201903,west virginia,wv,168857.1429,0.0142,0.056,7386,1.00E-04,-0.0408,120,-0.020408163,-0.016393443,1692,0.1685,-0.0253,92,0.2778,0.15,1184,0.2596,-0.0067,1622,0.1619,0.0214,84.69321624,0.0097,0.0628,1682.571429,0.0048,0.0663,230974.9168,0.0069,0.0409,9008,0.0259,-0.0301,0.219604657,0.0306,0.0134
201903,rhode island,ri,362085.7143,0.0202,0.0086,3228,0.0116,0.2325,64,-0.157894737,0.122807018,1472,0.2867,0.15,12,-0.25,-0.25,600,0.2821,0.5,2055,0.1743,-0.0082,215.5464699,0.0112,0.0299,1636.714286,0.0072,-0.0176,579741.2334,0.0091,-0.0128,5283,0.0692,0.1262,0.6366171,0.0882,-0.1545
201903,mississippi,ms,196757.1429,0.0248,0.0522,10726,-0.0014,-0.0799,100,-0.130434783,-0.019607843,2616,-0.0136,-0.1138,120,-0.0909,-0.3023,1864,0.0567,-0.0251,2484,0.1389,0.3838,91.0655911,-0.0137,0.0153,1916.142857,-0.0036,-0.0041,256138.4657,0.0163,0.0449,13210,0.0223,-0.0181,0.231586798,0.0285,0.0776
201903,north dakota,nd,236528.5714,0.0154,0.0281,3175,0.0265,0.006,89,-0.123152709,0.253521127,868,0.3232,-0.0269,28,0.1667,-0.5333,456,0.5,-0.088,172,0.1169,-0.0391,111.6173866,0.0067,0.0046,2114.285714,0.0025,0.0039,282960.5763,0.0185,0.0701,3347,0.0308,0.0036,0.054173228,0.0044,-0.0025
201903,maryland,md,328514.2857,0.0309,0.0266,18374,0.0313,-0.0226,54,-0.303225806,0.018867925,8340,0.2381,-0.1143,448,-0.0667,-0.1111,5116,0.2204,0.1279,3166,0.1136,-0.284,164.758571,0.0196,0.4638,1848,0.0318,0.76,437585.2581,0.0455,0.0184,21540,0.0426,-0.0724,0.172308697,0.0127,-0.0629
201903,district of columbia,dc,635656.7143,0.0139,0.0371,1319,0.0502,0.1293,31,-0.194805195,0.033333333,988,0.2228,0.0082,16,0,-0.4286,304,0.1343,0,318,0.2091,-0.1142,485.3212369,0.0199,0.0858,1412.857143,-0.0054,0.7126,966010.2741,0.0199,-0.0123,1637,0.0777,0.072,0.241091736,0.0317,-0.0663
201903,delaware,de,307884.2857,0.0265,0.0617,4623,0.0118,-0.1206,95,-0.184549356,-0.010416667,1380,0.055,-0.1844,176,0.0732,-0.4054,936,0.1143,0.0043,372,0.3053,0.9893,145.9959594,0.0172,0.0328,1888.142857,0.0223,0.0206,406911.7024,0.0307,0.0855,4995,0.029,-0.0825,0.080467229,0.0181,0.0449
201903,indiana,in,195228.5714,0.0792,0.122,16994,-0.054,-0.0164,71,-0.183908046,0.075757576,7012,0.2216,-0.0368,232,0.0545,-0.0169,4136,0.2108,0.054,4752,0.6557,-0.1997,93.86462605,0.0292,0.0766,1940.285714,0.0277,0.0261,261874.4114,0.0611,0.0724,21746,0.0437,-0.0633,0.279628104,0.1199,-0.0641
201903,new jersey,nj,360714.2857,0.0308,0.0768,45189,0.0549,0.0321,55,-0.236111111,-0.017857143,17512,0.1958,0.0725,428,0.0808,-0.1157,9876,0.2056,0.2445,1306,0.2462,-0.2075,13.82142857,,-0.6709,243.4285714,,-0.683,538629.2724,0.0285,0.0436,46495,0.0595,0.0234,0.028900839,0.0044,-0.0087
201903,alaska,ak,291571.4286,0.025,0.0583,2794,0.0437,-0.057,77,-0.315555556,0.054794521,932,0.201,-0.0898,84,1.625,0.75,840,0.875,0.25,0,,,169.0726765,0.0097,0.0248,1724.428571,0.0108,0.0192,327760.8508,0.0149,0.0207,2794,0.0437,-0.057,0,0,0
201903,south dakota,sd,238157.1429,0.0139,0.0355,3246,0.0305,-0.0223,66,-0.209580838,0.047619048,880,0.2791,-0.1971,28,0.75,0.4,332,0.2769,0.137,204,0.1724,-0.0286,120.4583965,0.0094,0.0396,1990.857143,0.0106,-0.0115,295196.9442,0.0215,8.00E-04,3450,0.0379,-0.0227,0.06284658,0.0076,-4.00E-04
201903,tennessee,tn,278720.5714,0.0327,0.0761,26077,-0.0363,0.0054,60,-0.225806452,-0.032258065,9456,-0.0191,-0.0929,520,-0.0441,-0.3011,5792,0.0928,0.1384,10747,0.1181,0.1484,124.0245536,0.0137,0.1135,1983.142857,0.0299,0.0329,376918.3858,0.0453,0.0728,36824,0.0042,0.0433,0.412125628,0.0569,0.0513
201903,georgia,ga,287142.8571,0.0115,0.0259,66594,0.032,0.1477,59,-0.174825175,0.113207547,25532,0.006,-0.0062,1968,-0.1854,-0.4509,15820,0.1414,0.3582,28744,0.1707,0.7851,69.43120697,-0.0427,-0.3109,1428.571429,-0.0198,-0.3236,396541.9013,0.0114,0.0227,95338,0.0702,0.2861,0.431630477,0.0512,0.1541
201903,north carolina,nc,301851.4286,0.0428,0.0784,42665,-0.0104,-0.0717,87,-0.201834862,-0.054347826,14068,0.0664,-0.0824,1456,0.1974,0.134,8436,0.0353,0.0268,16418,0.1558,0.0219,127.75,0.013,0.0681,1950.714286,0.0035,-0.0461,401995.3625,0.0472,0.0522,59083,0.0308,-0.0474,0.384811907,0.0553,0.0352
201903,michigan,mi,210614.2857,0.061,0.1391,31924,-0.0145,0.054,71,-0.240641711,-0.164705882,12504,0.2987,0.0232,460,0.1165,-0.0945,6448,0.2296,0.2506,4851,0.1523,1.0477,122.4017857,0.0293,0.1037,1655.571429,0.0207,0.0239,304647.3698,0.0365,0.0367,36775,0.0047,0.1261,0.151954642,0.022,0.0737
201903,washington,wa,460665.7143,0.025,0.1517,14576,0.0073,0.2712,49,-0.257575758,0.324324324,8396,0.3516,-0.0219,348,-0.1386,-0.4563,2980,0.2036,0.3472,7626,0.3398,-0.0056,218.1316964,0.0233,0.1319,2065,0.0068,5.00E-04,650502.8144,0.0264,0.0975,22202,0.1012,0.1603,0.523188804,0.1298,-0.1457
201903,nebraska,ne,249228.5714,0.0697,0.0494,4930,0.0609,0.2004,63,-0.066666667,0.086206897,3792,1.3939,0.881,160,0.1429,0.4286,876,0.2882,0.3602,795,-0.2542,-0.7462,123.5443723,0.0445,0.0924,1768.714286,0.028,-0.046,292070.6399,0.0342,1.00E-04,5725,0.0021,-0.2091,0.161257606,-0.0681,-0.6013
201903,south carolina,sc,279185.7143,0.0191,0.0518,28986,0.0112,0.0044,73,-0.227513228,-0.013513514,8720,0.0187,-0.084,888,-0.2265,-0.255,6748,0.0711,0.115,10893,0.0946,0.0209,117.4585543,-0.0402,0.0187,1713.142857,-0.0429,-0.0488,414832.3985,0.0239,0.0362,39879,0.0327,0.0089,0.375802111,0.0286,0.0061
201903,maine,me,244185.7143,0.0198,0.0621,7242,-0.0419,-0.0663,158,-0.024691358,-0.086705202,1520,0.2583,-0.1383,56,0.4,-0.2222,760,0.044,-0.0206,605,0.0689,-0.3366,144.6656125,0.0219,0.0654,1681.714286,0.001,-0.0084,364982.411,0.0306,0.054,7847,-0.0342,-0.0947,0.083540458,0.0087,-0.034
201903,new hampshire,nh,336714.2857,0.0345,0.0555,4530,0.0038,-0.0262,88,-0.17370892,-0.022222222,1832,0.3431,-0.0458,76,-0.2692,0.3571,680,0.1644,0.1039,1826,0.1781,-0.1756,166.7959433,0.0089,0.0578,1962.285714,0.0215,-0.0029,438942.5088,0.0208,0.0543,6356,0.0483,-0.0744,0.403090508,0.0596,-0.073
201903,louisiana,la,226471.4286,0.012,0.0341,19247,0.0012,0.0534,88,-0.115577889,0.113924051,5040,0.0277,-0.0955,252,-0.0156,0.0862,4368,0.0602,-0.0379,3654,0.1469,0.1215,115.4475446,0.0097,0.0218,1868.285714,0.008,0.0099,297072.5791,0.0182,0.0188,22901,0.0219,0.0637,0.189847768,0.0241,0.0115
201903,utah,ut,406374.8571,0.0199,0.042,11344,-0.0018,0.2394,59,-0.151079137,0.113207547,4640,0.1384,-0.0252,504,0.0678,-0.4194,2868,0.1697,0.5063,6968,0.1373,-0.0394,152.9963602,0.01,0.082,2661.571429,0.017,-0.0322,685393.3838,0.0106,-0.0421,18312,0.0469,0.1161,0.614245416,0.0751,-0.1783
201903,missouri,mo,200285.7143,0.0547,0.0826,21448,-0.0107,-0.059,78,-0.208121827,0.098591549,7596,0.1788,-0.1556,244,-0.1029,-0.2824,4352,0.28,-0.0481,7264,0.3593,-0.1747,105.0619477,0.0311,0.1647,1743.714286,0.0141,0.0717,272603.445,0.027,0.0461,28712,0.0624,-0.0912,0.338679597,0.0922,-0.0475
201903,minnesota,mn,294185.7143,0.0217,0.0218,15553,0.1109,0.0299,58,-0.379679144,-0.016949153,6704,0.367,-0.0881,176,0.2941,-0.3803,2208,0.1358,-0.045,7969,0.1153,-0.1904,144.1071429,0.0043,0.058,2048.571429,3.00E-04,-0.0396,386129.7663,0.0116,0.0026,23522,0.1124,-0.057,0.512377033,0.002,-0.1394
201903,connecticut,ct,358471.4286,0.0258,0.0155,20245,0.0592,0.012,71,-0.333333333,0.075757576,5756,0.2768,-0.0035,92,-0.1481,-0.4651,3640,0.2908,0.1849,95,0.3971,0.2667,181.6285714,0.0137,0.0466,1945.142857,0.0259,0.0788,752204.7818,0.0157,0.0061,20340,0.0604,0.0129,0.004692517,0.0011,9.00E-04
201903,oregon,or,422142.8571,0.0112,0.0175,13951,0.0212,0.1042,58,-0.275,0,5712,0.1369,-0.1356,296,-0.1494,-0.1685,3136,0.058,0.1969,1884,0.1076,-0.0845,215.6678777,0.0145,0.0424,1982.285714,0.0034,-0.0098,561270.4816,7.00E-04,0.0082,15835,0.0308,0.0778,0.135044083,0.0105,-0.0278
201903,ohio,oh,178300,0.0522,0.1151,27536,-0.0106,-0.033,65,-0.207317073,0.015625,12760,0.2246,-0.0166,292,0.1967,-0.0988,7068,0.1519,0.0327,16822,0.2128,-0.0847,92.07652065,0.0397,0.0523,1663.571429,0.0101,0.0691,262163.5769,0.0393,0.0744,44358,0.0637,-0.0533,0.610909355,0.1125,-0.0345
201903,new york,ny,466714.2857,0.0384,0.1007,64183,0.0427,0.0794,71,-0.314009662,-0.202247191,18260,0.2154,0.0048,592,0.0882,-0.2525,10596,0.1868,0.276,11513,0.0516,0.0251,155.5535714,0.0422,0.1009,1493.142857,0.0079,-0.0046,1077272.45,0.0215,-0.0214,75696,0.0441,0.0708,0.179377717,0.0015,-0.0095
201903,oklahoma,ok,199663.2857,0.0345,0.0649,14959,-0.02,-0.1006,63,-0.197452229,-0.059701493,4952,0.07,0.0317,156,-0.2909,-0.025,3172,0.1075,-0.0864,2870,0.1714,12.6667,100.4876621,0.0193,0.052,1906.285714,0.0167,0.0151,269764.7351,0.0235,0.0691,17829,0.0065,0.0585,0.191857745,0.0313,0.1792
