month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202109,13323,"clinton, ny",*,264450,0.0796,,38,0.0556,,79.5,-0.126373626,,8,-0.5,0,0,,,8,1,0,58,-0.0169,1.1481,135.4138815,0.118,0.0686,2317,0.0807,0.0777,365192.7536,0.0664,0.0591,96,0.0105,1.1333,1.526315789,-0.1126,0.0263
202109,30628,"colbert, ga",,299900,-0.1667,0.201,22,0,-0.0833,52.5,-0.018691589,0.179775281,16,3,-0.2,0,,,4,-0.5,0,10,-0.0909,-0.2857,139.0217391,0.0222,0.3014,2150,0,-0.0444,342583.75,-0.1009,-0.0454,32,-0.0303,-0.1579,0.454545455,-0.0455,-0.1288
202109,28804,"asheville, nc",,712500,0.092,0,52,-0.0877,-0.4747,51.5,0.320512821,-0.383233533,28,0.1667,-0.125,0,,-1,24,0,0.2,46,0.0222,-0.3134,306.3021377,0.0083,0.1477,2471,0.002,-0.0304,1530744.578,0.0689,0.5912,98,-0.0392,-0.4096,0.884615385,0.0951,0.2078
202109,66101,"kansas city, ks",,130000,-0.1301,0.1558,19,0.1176,0.2667,30.5,0.12962963,-0.641176471,12,0,2,0,,,8,0,0,14,-0.0667,0.1667,108.1280788,-0.0238,0.2133,1286,-0.0654,0.0174,133100.4464,-0.0642,0.124,33,0.0313,0.2222,0.736842105,-0.1455,-0.0632
202109,6763,"morris, ct",*,740000,0,,13,-0.0714,,112,0.287356322,,0,,-1,0,,,4,0,,4,-0.2,,307.8078777,-0.0509,0.2024,2548,-0.0297,-0.029,1487504.286,-0.0565,0.838,17,-0.1053,-0.32,0.307692308,-0.0495,0.3077
202109,12836,"hague, ny",,313300,0,0,23,-0.08,-0.2069,1022.5,0.031265759,0.830796777,0,,,0,,,0,,,8,-0.1111,-0.2,234.6938524,-0.0771,-0.0243,1446.5,0.0377,0.0482,550801.5152,0.0316,0.2231,31,-0.0882,-0.2051,0.347826087,-0.0122,0.003
202109,84108,"salt lake city, ut",,1046950,0.0028,0.374,34,0.0968,-0.2766,26,0.155555556,-0.490196078,24,-0.1429,0,0,,,24,1,0.2,26,0.0833,-0.2973,364.5593664,0.0085,0.2682,2685,-0.0373,-0.0217,1291580.672,-0.0687,0.3093,60,0.0909,-0.2857,0.764705882,-0.0095,-0.0225
202109,72543,"heber springs, ar",*,389950,0.1998,,37,-0.075,,60.5,0.273684211,-0.219354839,8,-0.3333,-0.6667,0,,,4,-0.6667,-0.8,36,-0.027,0.3846,144.8958333,0.0706,0.3549,2320.5,0.105,0.1254,479947.1053,0.0291,0.4819,73,-0.0519,-0.4427,0.972972973,0.048,0.7254
202109,38109,"memphis, tn",,65750,-0.0113,0.0371,77,0.4528,0.3509,43,-0.475609756,-0.328125,28,0.1667,0.75,0,,,20,0.6667,4,56,-0.0667,0.0566,0,,,0,,,75723.77369,-0.0151,0.1192,133,0.177,0.2091,0.727272727,-0.4048,-0.2026
202109,98026,"edmonds, wa",,739950,0.0033,0,35,-0.186,-0.375,28.5,0.676470588,-0.373626374,48,-0.2941,0,0,-1,,16,-0.3333,0.3333,72,-0.0649,-0.0769,400.6926739,0.0005,0.2616,1758,0.0785,-0.3045,873502.9439,0.0495,-0.0722,107,-0.1083,-0.2015,2.057142857,0.2664,0.6643
202109,33761,"clearwater, fl",*,329650,0.1025,,25,-0.1667,-0.3421,34,0.214285714,-0.170731707,32,0.3333,0.3333,0,,,8,0,-0.3333,56,0.5135,-0.0175,207.0125143,-0.0093,0.3793,1457.5,-0.0115,0.2984,419918.1423,0.0417,0.665,81,0.209,-0.1474,2.24,1.0067,0.74
202109,11797,"woodbury, ny",*,1295000,-0.0015,0.2963,31,-0.2051,,121.5,0.437869822,,4,0,-0.6667,0,,,4,0,-0.5,4,-0.2,-0.8947,343.9902873,-0.021,0.1285,2200,-0.12,0.0009,1322487.711,-0.0358,0.0529,35,-0.2045,-0.6354,0.129032258,0.0008,-0.5261
202109,15063,"monongahela, pa",*,191200,0.0926,,23,0.0952,,47.5,1.065217391,,8,-0.3333,0,0,,,12,2,0,16,-0.0588,-0.1111,96.95216049,0.2824,0.4055,1242,-0.0394,-0.1375,216931.4583,0.0912,0.1646,39,0.0263,0.1471,0.695652174,-0.1139,-0.4293
202109,33312,"fort lauderdale, fl",,469000,0.0212,0.1048,140,0,-0.2784,52,0.009708738,-0.373493976,68,0,0,8,1,1,24,0,-0.25,160,0.0063,0.039,299.5312564,0.0498,0.1108,1547.5,0.0174,0.0208,832477.9171,-0.0222,0.3568,300,0.0033,-0.1379,1.142857143,0.0071,0.349
202109,76108,"fort worth, tx",*,303450,0.0309,,49,-0.2794,-0.3718,33.5,0.080645161,-0.118421053,52,-0.35,-0.2353,0,,-1,20,-0.375,-0.4444,134,0.1356,-0.0563,160.5794101,-0.0013,0.1889,1917.5,0.0343,-0.0184,429578.9924,0.0194,0.3434,183,-0.0161,-0.1682,2.734693878,0.9994,0.9142
202109,28646,"linville, nc",,642000,-0.1348,-0.3718,18,-0.1,-0.4857,57,0.390243902,-0.635782748,0,-1,-1,0,,,4,0,,9,-0.4375,-0.5714,317.0020992,0.0101,0.1709,2620,0.0242,-0.3039,1544526.977,-0.0616,0.032,27,-0.25,-0.5179,0.5,-0.3,-0.1
202109,7403,"bloomingdale, nj",*,375000,0,-0.0603,29,-0.1212,,39,0.733333333,,16,-0.3333,-0.5,0,,,4,,,17,0.2143,,0,,,0,,,369477.1585,-0.0213,-0.289,46,-0.0213,0,0.586206897,0.162,0.5862
202109,89027,"mesquite, nv",,375000,0.0794,0.2542,58,0,-0.5285,44,-0.137254902,0.060240964,32,0.6,-0.2727,0,,,20,0.25,-0.1667,97,-0.0583,0.1687,226.2462222,0.0296,0.1909,1577,0.0038,-0.0174,426168.2715,0.0842,0.2713,155,-0.0373,-0.2476,1.672413793,-0.1034,0.9976
202109,37890,"white pine, tn",*,449900,0,,21,0.1667,,42,0.272727273,,8,1,1,0,,,0,-1,,18,-0.1,-0.5385,156.3802083,0.077,0.1728,1743,0,0.2835,499714.2857,0.0153,0.3874,39,0.0263,-0.2353,0.857142857,-0.254,-2.3929
202109,98053,"redmond, wa",,1199950,-0.064,0.2307,17,0,-0.4516,28.5,0.212765957,-0.380434783,32,0,0,0,,,4,,0,43,-0.14,-0.1042,497.0066181,0.0386,0.2115,2762,0.1273,0.0603,1498736.462,0.0317,0.1639,60,-0.1045,-0.2405,2.529411765,-0.4118,0.981
202109,27023,"lewisville, nc",,525000,0.0245,0.273,21,-0.087,-0.5435,47,0.305555556,-0.456647399,8,-0.6,-0.5,0,,,4,,-0.6667,50,-0.1071,2.125,0,,,0,,,683479.5943,0.0319,0.0332,71,-0.1013,0.1452,2.380952381,-0.0538,2.0331
202109,86322,"camp verde, az",*,515000,-0.1344,,30,0.5,,31,-0.03125,,16,-0.2,3,0,,,20,1.5,4,10,-0.3333,-0.4444,248.8496933,-0.0444,0.22,1942.5,0,-0.2278,590178.2635,-0.0535,-0.0564,40,0.1429,0.1765,0.333333333,-0.4167,-0.7917
202109,93501,"mojave, ca",,225950,0.076,0.4577,20,0.3333,0.1765,22.5,0.097560976,-0.4,16,-0.2,1,0,,,12,,,18,0.5,0.3846,194.3055556,0.1356,0.4217,1459,-0.0458,0.2281,248846.3788,0.0806,0.5774,38,0.4074,0.2667,0.9,0.1,0.1353
202109,44691,"wooster, oh",,197250,-0.0133,-0.1311,27,-0.1818,-0.4,42,0.272727273,-0.096774194,20,-0.2857,-0.375,0,,,12,-0.25,-0.4,73,-0.0395,-0.0875,112.3065471,-0.0222,0.104,1780,0.0154,-0.1296,351360,0.1247,0.3661,100,-0.0826,-0.2,2.703703704,0.4007,0.9259
202109,95382,"turlock, ca",,489949.5,-0.0746,0.005,43,-0.1224,0.0488,32,0.488372093,-0.135135135,36,-0.1818,0.125,0,,,20,0.25,0.6667,56,-0.0175,-0.2113,266.9891997,0.0082,0.2117,1836,-0.0697,-0.1694,512810.832,-0.0444,0.0678,99,-0.066,-0.1161,1.302325581,0.1391,-0.4294
202109,61554,"pekin, il",*,112900,-0.0662,,72,0.0909,-0.5714,27,-0.23943662,-0.465346535,52,0.4444,-0.1875,0,,,28,0,-0.6111,69,-0.1481,-0.25,75.89054723,0.0737,0.0986,1491,-0.1193,0.0727,150395.8189,-0.0891,0.3197,141,-0.0408,-0.4577,0.958333333,-0.2689,0.4107
202109,81435,"telluride, co",,4950000,0.0421,0.984,106,-0.0536,-0.5583,72.5,0.330275229,-0.046052632,16,-0.5,-0.6667,0,,-1,4,0,-0.6667,54,-0.1563,-0.5748,1439.70352,0.0587,0.8215,2829,0.0125,0.1186,8003824.239,0.0699,1.1178,160,-0.0909,-0.564,0.509433962,-0.062,-0.0197
202109,11207,"brooklyn, ny",,592000,-0.052,0.0251,78,0.0986,-0.2353,38.5,-0.189473684,-0.421052632,28,-0.125,1.3333,0,,,12,2,-0.25,101,-0.0818,0.4429,440.0352734,0.1306,0.114,663,-0.1041,-0.371,707196.003,-0.0605,0,179,-0.011,0.0407,1.294871795,-0.2544,0.6086
202109,30904,"augusta, ga",,175000,-0.0026,0.1517,60,0.1321,0,41.5,-0.126315789,-0.077777778,44,0.1,0.5714,0,,,24,0.2,0.2,67,0.0308,0.6341,114.1808583,0.0574,0.0534,1534.5,-0.0525,-0.0269,311021.3393,0.0203,-0.1955,127,0.0763,0.2574,1.116666667,-0.1097,0.4333
202109,7011,"clifton, nj",*,399950,-0.0587,0.0255,38,-0.1739,,45,0.097560976,,32,-0.1111,0,0,,,0,-1,-1,15,-0.1176,,0,,,0,,,420914.8501,-0.0184,0.0473,53,-0.1587,0.2045,0.394736842,0.0252,0.3947
202109,43351,"upper sandusky, oh",,155000,-0.0309,-0.0306,23,0.2105,-0.1786,96.5,0.09039548,-0.394984326,8,0,0,0,,,0,-1,-1,17,0.5455,1.125,106.9825886,-0.0165,-0.0257,1496,0,-0.0556,169419.2308,-0.0028,-0.0845,40,0.3333,0.1111,0.739130435,0.1602,0.4534
202109,60098,"woodstock, il",,314950,-0.0734,0.1313,73,0.1231,-0.2981,30,-0.240506329,-0.469026549,68,0.7,0.3077,0,,-1,24,0.2,-0.5,86,0,-0.3333,151.801302,0.0013,0.1811,1917.5,-0.034,-0.0976,490125.2261,-0.0388,0.2683,159,0.053,-0.3176,1.178082192,-0.145,-0.0623
202109,18013,"bangor, pa",,239950,-0.0945,-0.2369,47,0.175,0.2368,38,0.225806452,0,24,-0.1429,-0.25,0,,,16,0,1,24,0.0909,0,131.2772794,-0.0353,-0.1778,1735,-0.1769,-0.152,320752.0245,-0.0713,-0.2769,71,0.1452,0.1452,0.510638298,-0.0394,-0.1209
202109,6515,"new haven, ct",*,295000,-0.0923,,25,0.0417,,47.5,1.159090909,,8,-0.3333,1,0,,,4,-0.8333,,16,0,,165.1119033,-0.0579,0.0513,1800,-0.0191,0.0626,313314,-0.0483,0.1864,41,0.025,1.2778,0.64,-0.0267,0.64
202109,77089,"houston, tx",,275107.5,0.0246,0.1345,31,-0.3111,-0.6076,40,0.333333333,-0.130434783,36,-0.3077,-0.1,0,-1,-1,20,-0.1667,0.25,83,-0.046,-0.1075,129.0046531,-0.0054,0.1037,2114.5,-0.0161,-0.0389,291893.3367,-0.006,0.1159,114,-0.1364,-0.3372,2.677419355,0.7441,1.5002
202109,77541,"freeport, tx",*,297450,0.0623,,98,0.0652,0.0889,40.5,0.094594595,-0.404411765,36,-0.25,0.2857,0,,,32,0,0.6,49,0.0426,0.1395,282.9623919,0.1027,1.1203,1254,-0.0203,-0.1693,354164.2275,-0.0107,0.2965,147,0.0576,0.1053,0.5,-0.0109,0.0222
202109,11720,"centereach, ny",*,499993.5,-0.0148,0.0526,56,0.037,,32.5,0.274509804,-0.235294118,28,-0.2222,-0.3636,0,,,8,0,0,62,-0.0313,-0.5571,0,,,0,,,510103.1286,-0.0025,0.0903,118,0,-0.4158,1.107142857,-0.078,-1.1509
202109,2493,"weston, ma",,3299000,-0.0359,0.1183,36,0,-0.5,89,0.28057554,0.148387097,12,0.5,-0.4,0,,,12,,-0.25,2,-0.5,-0.3333,489.6755162,-0.0157,0.0274,6500,-0.0417,0.0014,3973548.077,-0.0098,0.1169,38,-0.05,-0.4933,0.055555556,-0.0556,0.0139
202109,15217,"pittsburgh, pa",,344000,-0.1335,-0.1052,61,-0.0615,0.0339,58.5,0.158415842,-0.0859375,28,0.75,0.4,0,,,20,-0.4444,0.25,35,-0.1026,-0.125,178.6647727,-0.1363,-0.1051,1364,-0.0421,-0.0937,441527.1373,-0.1708,-0.2304,96,-0.0769,-0.0303,0.573770492,-0.0262,-0.1042
202109,34996,"stuart, fl",,672500,-0.0175,0.0386,52,0.0833,-0.6941,45,0.125,-0.4375,24,-0.1429,-0.5,0,-1,,12,0.5,-0.5714,58,-0.1077,-0.3012,325.867052,-0.0344,0.0738,1928,-0.0348,-0.1404,1579602.939,-0.027,0.2677,110,-0.0265,-0.5652,1.115384615,-0.2388,0.6271
202109,11577,"roslyn heights, ny",,973500,0.0247,-0.0442,57,-0.0172,-0.3523,60,0.142857143,0.121495327,16,0.3333,-0.4286,0,,,4,-0.75,-0.8,16,-0.1111,-0.7241,0,,-1,0,,-1,1020249.492,0.0659,-0.1435,73,-0.0395,-0.5,0.280701754,-0.0296,-0.3784
202109,18966,"southampton, pa",,464900,0.0119,0.0402,34,-0.15,0,39.5,0.490566038,0.519230769,24,-0.5385,-0.25,0,,,4,-0.75,-0.8,78,-0.0824,2.9,229.2907321,-0.0076,0.1843,2058,0.029,-0.1586,563284.4048,0.0663,0.1569,112,-0.104,1.0741,2.294117647,0.1691,1.7059
202109,64744,"el dorado springs, mo",*,107300,0.0545,,51,0.0408,0.0851,84.5,-0.011695906,-0.50872093,24,0.5,0.5,0,,,8,,,36,0.0286,0.0588,69.99983712,0.0555,0.2531,1437,-0.0066,-0.0042,168329.9089,0.0457,0.0446,87,0.0357,0.0741,0.705882353,-0.0084,-0.0175
202109,51566,"red oak, ia",,132750,0.1619,0.5636,20,0.1111,-0.0476,51,-0.177419355,0.03030303,4,-0.5,0,0,,,0,-1,-1,16,0.2308,0.3333,86.90572465,0.1566,0.1713,1520,0.0225,0.4232,156669.3582,-0.0207,0.7462,36,0.1613,0.0909,0.8,0.0778,0.2286
202109,99556,"anchor point, ak",,199950,0.0003,-0.3642,25,-0.1667,-0.1935,79,0.490566038,-0.360323887,4,-0.5,,0,,,4,0,0,0,,,166.0766317,-0.1696,0.1239,1042.5,0.0014,-0.4525,256134.0608,0.0455,-0.3779,25,-0.1667,-0.1935,0,0,0
202109,7503,"paterson, nj",*,299999,0,-0.115,17,0.1333,0.5455,63.5,0.165137615,,8,,-0.3333,0,,,4,,,1,0,,0,,,0,,,342269.7947,0.0031,0.0166,18,0.125,0.6364,0.058823529,-0.0078,0.0588
202109,95023,"hollister, ca",,829000,0.0434,0.1256,72,0.125,0.4118,34.5,0.061538462,-0.067567568,44,-0.3125,0,4,,0,24,0.2,0.2,99,-0.0571,-0.1,404.849199,-0.0303,0.1412,2054,0.049,-0.0144,954721.9268,-0.0352,0.0522,171,0.0118,0.0621,1.375,-0.2656,-0.7819
202109,92036,"julian, ca",*,650000,0.1092,0.0888,23,-0.2333,-0.0417,69,0.00729927,,8,-0.5,1,0,,,4,0,,27,0.0385,0.9286,341.5178571,-0.0451,0.0974,1750,0.0037,-0.0366,894580.6924,0.2059,0.1673,50,-0.1071,0.3158,1.173913043,0.3072,0.5906
202109,8093,"westville, nj",*,192499.5,0.0697,0.133,18,-0.1429,0.125,33,0.178571429,,20,0.6667,0.25,0,,,0,-1,-1,26,0.1818,3.3333,149.0406067,0.1526,0.2497,1321,0.0154,-0.0476,188455.5327,0.066,0.0623,44,0.0233,1,1.444444444,0.3968,1.0694
202109,17872,"shamokin, pa",,54900,0.1035,0.1002,20,-0.1667,-0.3548,69,0.393939394,-0.086092715,4,-0.6667,0,0,,,4,0,0,14,0.5556,0,40.67028986,0.0319,0.1612,1248,0.0297,0.0196,82186.15385,-0.0011,0.2729,34,0.0303,-0.2444,0.7,0.325,0.2484
202109,70344,"chauvin, la",*,125000,-0.0566,-0.2424,15,-0.2105,-0.1176,155.5,0.151851852,,0,,,0,,,0,-1,,6,0.2,1,53.19148936,-0.1036,-0.1728,2256,0.0056,-0.2954,184344.7326,-0.0092,-0.1896,21,-0.125,0.05,0.4,0.1368,0.2235
202109,19137,"philadelphia, pa",*,237000,0.0087,,32,0.1852,,42,0.333333333,,12,-0.25,0,0,,,16,1,3,18,0,17,176.3529412,-0.0396,-0.0533,1277.5,0.0091,0.2001,233599.7083,-0.0199,0.0503,50,0.1111,3.1667,0.5625,-0.1042,0.4716
202109,43612,"toledo, oh",*,94900,0,,66,0.3469,,30,0.621621622,,32,-0.5556,-0.2727,20,-0.1667,0.6667,44,0.8333,0.8333,65,-0.0152,-0.0299,79.48451318,0.016,0.3487,1208,0.0008,-0.0258,96246.42795,0.0032,0.3941,131,0.1391,0.2018,0.984848485,-0.3621,-0.6104
202109,18344,"mount pocono, pa",*,279900,-0.1516,,30,0.25,,37.5,-0.29245283,,8,-0.6,0,0,,,12,0.5,,12,-0.1429,-0.4286,119.7535727,-0.0682,0.165,2300,0.0101,0.873,291118.7903,-0.1605,0.931,42,0.1053,0.0244,0.4,-0.1833,-0.65
202109,83709,"boise, id",*,495000,-0.0099,,117,0.1471,,26.5,-0.053571429,,120,0.2,1,0,,-1,84,0.05,6,198,-0.0388,0.0206,269.7432209,-0.0022,0.3396,2037,0.0228,0.0211,577599.6907,-0.0076,0.3572,315,0.0227,0.2753,1.692307692,-0.3273,-1.9681
202109,63026,"fenton, mo",*,341400,0.0015,,71,-0.1013,,46,0.194805195,,28,-0.3,-0.3,0,-1,-1,12,-0.4,-0.5,83,-0.1263,-0.0674,170.7966332,-0.0148,0.1477,1994.5,0.0028,-0.0189,422372.4142,0.0341,0.2289,154,-0.1149,0.0694,1.169014085,-0.0335,-0.4492
202109,32308,"tallahassee, fl",,304500,0.0237,-0.0481,98,0.1136,-0.3,29,-0.107692308,-0.436893204,40,-0.2308,-0.2857,0,,-1,16,-0.2,0,22,0.1,-0.0833,171.0511476,0.0215,0.0208,1792,0.0252,-0.0366,338590.651,0.0544,-0.0329,120,0.1111,-0.2683,0.224489796,-0.0028,0.0531
202109,98239,"coupeville, wa",,662500,-0.0431,0.1831,14,0.1667,-0.3333,32.5,-0.084507042,-0.414414414,20,0.6667,1.5,0,,,4,0,0,18,0.2857,-0.1,325.4103655,0.0291,0.2276,2328.5,0.1938,0.1713,985736.4386,-0.0187,0.5925,32,0.2308,-0.2195,1.285714286,0.119,0.3333
202109,2114,"boston, ma",*,1052000,-0.0117,0.0283,97,0.1829,0.1548,71.5,-0.071428571,,28,0.1667,-0.3636,0,,,12,2,-0.25,7,0.4,,1084.663232,-0.0583,0.0212,1065.5,-0.127,-0.0134,1936408.351,-0.0672,0.2141,104,0.1954,0.2381,0.072164948,0.0112,0.0722
202109,31405,"savannah, ga",,349900,-0.0003,-0.0541,63,0,-0.5855,42.5,-0.04494382,-0.384057971,32,-0.2,-0.3333,0,-1,-1,24,0.5,-0.5714,62,-0.0746,0,183.7696921,0.0683,0.2766,1736.5,-0.0629,-0.2759,420447.2139,-0.0125,0.0379,125,-0.0385,-0.4159,0.984126984,-0.0794,0.5762
202109,20678,"prince frederick, md",,389950,-0.0311,-0.0876,22,0.1579,-0.12,42.5,0.370967742,-0.105263158,12,-0.4,-0.25,0,,,12,0.5,0,31,-0.2619,0.55,188.4998653,-0.0545,0.0089,1997,0.0178,-0.1918,616813.0057,0.0293,0.3045,53,-0.1311,0.1778,1.409090909,-0.8014,0.6091
202109,34771,"saint cloud, fl",*,449450,-0.0356,,73,0.0429,-0.2065,33.5,0,-0.220930233,48,-0.25,-0.2,0,,-1,24,1,2,123,0.1942,-0.0391,219.75,-0.0034,0.4092,2060,-0.0118,-0.0274,617244.1993,-0.0418,0.4596,196,0.1329,-0.1091,1.684931507,0.2135,0.2936
202109,12719,"barryville, ny",,269000,-0.0182,0.1211,29,-0.1471,-0.3095,532.5,0.055500496,2.160237389,4,,-0.5,0,,,0,-1,,1,-0.75,0,145.8333333,-0.1373,0.0518,1686,-0.0077,0.1668,363934.0186,-0.0315,0.1404,30,-0.2105,-0.3023,0.034482759,-0.0832,0.0107
202109,93265,"springville, ca",,424000,-0.0578,0.3811,28,-0.0968,-0.2222,68,0.142857143,0.014925373,12,0,2,0,,,8,-0.6,1,17,0.3077,-0.2273,208.351244,0.0183,0.1915,1855.5,-0.0792,-0.0162,727836.6667,-0.0349,1.0427,45,0.0227,-0.2241,0.607142857,0.1878,-0.004
202109,6010,"bristol, ct",*,257500,-0.0096,0.171,91,0.0111,,31.5,0.125,-0.181818182,72,0.0588,-0.1,0,,,36,0,0.125,192,-0.0542,,170.6714877,0.0293,0.2271,1568,0,0,306470.0931,-0.0461,0.3177,283,-0.0341,0.415,2.10989011,-0.1457,2.1099
202109,7632,"englewood cliffs, nj",,1980000,-0.005,0.2007,34,0.0625,-0.2273,71,0.173553719,0.100775194,8,0,1,0,,,4,0,-0.6667,0,,,0,,,0,,,2209894.09,-0.0217,0.2159,34,0.0625,-0.2273,0,0,0
202109,44139,"solon, oh",,404500,0.0112,-0.0581,31,-0.1842,-0.1622,54.5,0.282352941,-0.009090909,12,-0.5,-0.4,0,,,8,-0.3333,1,58,0.0175,0,131.2624314,0.0135,0.1309,2952,-0.0173,-0.2768,522617.4347,0.0152,-0.0438,89,-0.0632,-0.0632,1.870967742,0.371,0.3034
202109,98642,"ridgefield, wa",*,640475,0.0204,,77,0.1,-0.4338,31.5,0.211538462,-0.479338843,64,-0.2381,-0.0588,40,0.1111,-0.4737,24,0.2,-0.25,298,0.0311,-0.051,280.4349514,-0.0035,0.2442,2324,0.0478,0.1001,813578.6076,0.0024,0.43,375,0.0446,-0.1667,3.87012987,-0.2584,1.5613
202109,38544,"baxter, tn",*,384900,0.0012,0.453,28,0.75,,28,0.166666667,-0.726829268,12,2,0.5,0,,,16,1,3,12,-0.25,-0.3333,163.2471841,-0.0672,0.1791,2136.5,0.0736,0.1413,499526.2985,-0.0731,0.3354,40,0.25,0.0256,0.428571429,-0.5714,-0.4286
202109,27609,"raleigh, nc",,599950,-0.0399,-0.2981,41,0.0789,-0.4306,28,-0.211267606,-0.521367521,32,-0.2,-0.2,0,,,16,0.3333,-0.3333,36,-0.1,-0.3333,267.3204757,-0.0186,0.0935,2311.5,-0.0409,-0.3099,1199162.994,0.0206,0.1892,77,-0.0128,-0.3889,0.87804878,-0.1746,0.128
202109,22153,"springfield, va",*,625000,-0.0079,,42,-0.125,,28.5,0.357142857,,40,-0.2857,-0.0909,0,,,28,0,2.5,56,-0.0508,2.1111,290.7186689,0.0078,0.0353,2036,-0.053,0.1138,617410.0515,0.0174,0.0442,98,-0.0841,1.2791,1.333333333,0.1042,0.6133
202109,30008,"marietta, ga",,299749,0.0356,0.1104,37,-0.075,-0.4394,28.5,0.1875,-0.06557377,52,-0.3158,-0.2778,0,-1,-1,12,2,-0.25,97,-0.0935,0.0211,149.7946991,0.0711,0.1572,1429.5,-0.0308,-0.1915,283847.5433,-0.0159,0.0621,134,-0.0884,-0.1677,2.621621622,-0.0534,1.1822
202109,10805,"new rochelle, ny",,239750,-0.0752,-0.2413,79,-0.0125,-0.1413,231,0.0523918,1.275862069,12,0,-0.4,0,,,12,0.5,0,16,0,-0.0588,227.5417957,-0.0131,-0.0649,965,0.0158,-0.035,695190.6024,0.0087,-0.1274,95,-0.0104,-0.1284,0.202531646,0.0025,0.0177
202109,27603,"raleigh, nc",,382450,0.0098,-0.046,49,-0.02,-0.4096,21,0.272727273,-0.505882353,56,-0.3,0.1667,0,,,20,0.6667,-0.1667,57,0.0364,-0.1972,204.1671055,0.0313,0.0296,1628,-0.037,-0.0118,437108.5135,-0.0341,-0.014,106,0.0095,-0.3117,1.163265306,0.0633,0.3078
202109,6073,"south glastonbury, ct",*,539950,-0.1849,0.1309,13,0.0833,,41.5,0.844444444,-0.201923077,8,-0.3333,0,0,,,4,,0,13,-0.35,,214.4074358,-0.0119,0.3225,2600,-0.13,-0.0213,630564.2857,-0.176,0.0741,26,-0.1875,-0.2353,1,-0.6667,1
202109,80432,"como, co",*,519000,-0.0682,,61,0.0893,,42.5,0.08974359,,8,-0.7143,0,0,,,28,0.4,,16,0.2308,-0.0588,295.2526455,-0.0029,0.1829,1680,0.0213,0.2732,539667.8245,-0.0248,0.4109,77,0.1159,0.6042,0.262295082,0.0302,-0.2861
202109,45503,"springfield, oh",*,141450,-0.0245,,74,0.0278,,46,0.277777778,,36,-0.5,0.2857,0,,,32,0.3333,1.6667,109,-0.0354,0.101,97.72727273,-0.0267,0.281,1101,-0.0291,-0.1465,155291.1895,-0.0738,0.0547,183,-0.0108,0.3864,1.472972973,-0.0965,-1.527
202109,77354,"magnolia, tx",,384450,0.0144,0.0185,153,0.0132,-0.1685,39,0,-0.235294118,104,0.0833,0.3684,28,0.75,-0.5,36,-0.4,-0.25,162,-0.095,-0.1735,169.3384139,-0.0138,0.218,2410,0.0234,-0.0786,540319.307,0.0371,0.2011,315,-0.0455,-0.1711,1.058823529,-0.1266,-0.0064
202109,80820,"guffey, co",,950000,0.2718,-0.0452,15,0.0714,0.1538,65,-0.029850746,-0.514925373,8,0,,0,,,4,0,,6,1,0,297.2626176,-0.108,0.0904,3303,0.4127,-0.25,964733.9881,0.0531,-0.346,21,0.2353,0.1053,0.4,0.1857,-0.0615
202109,47933,"crawfordsville, in",,209000,-0.1915,0.163,44,0.1,0.0233,34.5,0.061538462,-0.258064516,20,-0.375,-0.1667,0,,,32,0.6,0.6,53,-0.1846,-0.1719,97.23718872,-0.0647,0.2808,2031.5,-0.0102,-0.0866,222687.594,-0.0377,0.0406,97,-0.0762,-0.0935,1.204545455,-0.4205,-0.2838
202109,91311,"chatsworth, ca",,910000,-0.0267,0.2256,54,0.08,0.0588,33,-0.153846154,0.064516129,44,0.1,-0.1538,0,,-1,12,0.5,0.5,74,0.0137,-0.1494,422.5135511,0.0027,0.1964,2200,0.024,0.0813,1871997.609,0.1656,0.6905,128,0.0407,-0.0725,1.37037037,-0.0896,-0.3355
202109,92691,"mission viejo, ca",*,874450,-0.0229,,34,-0.15,-0.0556,28,0.098039216,-0.081967213,44,-0.2667,-0.2143,0,-1,,12,0.5,0.5,75,-0.0506,0.0274,529.2988346,0.0002,0.2005,1560.5,-0.065,0.0616,865831.6809,-0.0093,0.2978,109,-0.084,0,2.205882353,0.2309,0.1781
202109,84106,"salt lake city, ut",,549950,0.0137,0.2154,44,-0.0222,-0.12,22,0.375,-0.343283582,44,-0.1538,0.2222,0,,,32,0.1429,1,63,0.2115,-0.2674,284.9586017,-0.0067,0.1184,1939.5,0.0841,0.0689,659605.3439,0.031,0.2474,107,0.1031,-0.2132,1.431818182,0.2763,-0.2882
