BLKID	POPN_TOTAL	POPN_WHITE	POPN_BLACK	POPN_NATIV	POPN_ASIAN	POPN_OTHER	BORONAME
"360850112012001"	"105"	"91"	"1"	"0"	"13"	"0"	Staten Island
"360850112022001"	"137"	"122"	"1"	"0"	"8"	"6"	Staten Island
"360850114022001"	"76"	"72"	"0"	"0"	"4"	"0"	Staten Island
"360850128062001"	"187"	"162"	"9"	"0"	"7"	"9"	Staten Island
"360850132042001"	"41"	"40"	"1"	"0"	"0"	"0"	Staten Island
"360850146062001"	"47"	"47"	"0"	"0"	"0"	"0"	Staten Island
"360850147002001"	"55"	"55"	"0"	"0"	"0"	"0"	Staten Island
"360850156022001"	"61"	"61"	"0"	"0"	"0"	"0"	Staten Island
"360850156032001"	"242"	"239"	"1"	"0"	"2"	"0"	Staten Island
"360850169012001"	"39"	"32"	"3"	"0"	"3"	"1"	Staten Island
"360850170052001"	"98"	"91"	"0"	"0"	"0"	"7"	Staten Island
"360850170072001"	"156"	"145"	"2"	"0"	"6"	"3"	Staten Island
"360850170092001"	"77"	"75"	"0"	"0"	"2"	"0"	Staten Island
"360850177002001"	"57"	"46"	"7"	"0"	"3"	"1"	Staten Island
"360850187012001"	"114"	"84"	"1"	"0"	"18"	"11"	Staten Island
"360850208032001"	"26"	"23"	"0"	"0"	"3"	"0"	Staten Island
"360850231002001"	"112"	"55"	"27"	"1"	"5"	"24"	Staten Island
"360850239002001"	"123"	"45"	"35"	"1"	"0"	"42"	Staten Island
"360850244012001"	"29"	"27"	"0"	"0"	"0"	"2"	Staten Island
"360850277052001"	"266"	"205"	"1"	"0"	"51"	"9"	Staten Island
"360850059002002"	"165"	"131"	"5"	"0"	"5"	"24"	Staten Island
"360850112012002"	"314"	"274"	"0"	"0"	"20"	"20"	Staten Island
"360850125002002"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850132012002"	"21"	"20"	"0"	"0"	"0"	"1"	Staten Island
"360850132042002"	"38"	"38"	"0"	"0"	"0"	"0"	Staten Island
"360850146042002"	"69"	"67"	"0"	"0"	"2"	"0"	Staten Island
"360850156022002"	"85"	"85"	"0"	"0"	"0"	"0"	Staten Island
"360850170112002"	"141"	"139"	"0"	"0"	"0"	"2"	Staten Island
"360850176002002"	"43"	"43"	"0"	"0"	"0"	"0"	Staten Island
"360850177002002"	"56"	"41"	"0"	"0"	"9"	"6"	Staten Island
"360850187012002"	"260"	"191"	"20"	"0"	"39"	"10"	Staten Island
"360850223002002"	"47"	"14"	"6"	"3"	"0"	"24"	Staten Island
"360850273022002"	"69"	"56"	"4"	"0"	"4"	"5"	Staten Island
"360850008002003"	"135"	"72"	"18"	"0"	"25"	"20"	Staten Island
"360850020012003"	"25"	"25"	"0"	"0"	"0"	"0"	Staten Island
"360850081002003"	"88"	"43"	"31"	"2"	"4"	"8"	Staten Island
"360850125002003"	"92"	"69"	"5"	"0"	"12"	"6"	Staten Island
"360850128062003"	"130"	"109"	"0"	"0"	"6"	"15"	Staten Island
"360850132012003"	"25"	"25"	"0"	"0"	"0"	"0"	Staten Island
"360850132042003"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850156012003"	"41"	"41"	"0"	"0"	"0"	"0"	Staten Island
"360850169012003"	"119"	"105"	"0"	"0"	"3"	"11"	Staten Island
"360850170052003"	"2"	"2"	"0"	"0"	"0"	"0"	Staten Island
"360850170092003"	"51"	"49"	"0"	"0"	"2"	"0"	Staten Island
"360850170122003"	"166"	"145"	"8"	"0"	"8"	"5"	Staten Island
"360850176002003"	"29"	"29"	"0"	"0"	"0"	"0"	Staten Island
"360850177002003"	"39"	"20"	"0"	"0"	"19"	"0"	Staten Island
"360850187012003"	"92"	"68"	"0"	"0"	"21"	"3"	Staten Island
"360850189022003"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850244022003"	"141"	"138"	"1"	"0"	"2"	"0"	Staten Island
"360850273012003"	"240"	"174"	"0"	"0"	"65"	"1"	Staten Island
"360850277022003"	"217"	"138"	"10"	"2"	"56"	"11"	Staten Island
"360850277062003"	"402"	"356"	"0"	"0"	"33"	"13"	Staten Island
"360850011002004"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850075002004"	"69"	"57"	"1"	"0"	"0"	"11"	Staten Island
"360850081002004"	"51"	"32"	"13"	"0"	"6"	"0"	Staten Island
"360850121002004"	"73"	"71"	"0"	"0"	"2"	"0"	Staten Island
"360850122002004"	"71"	"68"	"0"	"0"	"2"	"1"	Staten Island
"360850138002004"	"76"	"67"	"0"	"0"	"8"	"1"	Staten Island
"360850146042004"	"75"	"71"	"0"	"2"	"2"	"0"	Staten Island
"360850146072004"	"125"	"121"	"0"	"0"	"1"	"3"	Staten Island
"360850147002004"	"74"	"70"	"0"	"0"	"0"	"4"	Staten Island
"360850151002004"	"48"	"33"	"1"	"2"	"5"	"7"	Staten Island
"360850156022004"	"43"	"43"	"0"	"0"	"0"	"0"	Staten Island
"360850176002004"	"29"	"25"	"0"	"0"	"3"	"1"	Staten Island
"360850189022004"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850208042004"	"116"	"116"	"0"	"0"	"0"	"0"	Staten Island
"360850231002004"	"195"	"83"	"70"	"0"	"18"	"24"	Staten Island
"360850244012004"	"51"	"51"	"0"	"0"	"0"	"0"	Staten Island
"360850247002004"	"144"	"75"	"40"	"0"	"0"	"29"	Staten Island
"360850251002004"	"67"	"55"	"12"	"0"	"0"	"0"	Staten Island
"360850303012004"	"287"	"198"	"36"	"1"	"32"	"20"	Staten Island
"360850319012004"	"73"	"17"	"42"	"0"	"13"	"1"	Staten Island
"360850008002005"	"478"	"303"	"17"	"1"	"130"	"27"	Staten Island
"360850011002005"	"68"	"36"	"6"	"0"	"0"	"26"	Staten Island
"360850020012005"	"20"	"20"	"0"	"0"	"0"	"0"	Staten Island
"360850039002005"	"40"	"32"	"0"	"0"	"8"	"0"	Staten Island
"360850096012005"	"87"	"73"	"1"	"0"	"11"	"2"	Staten Island
"360850105002005"	"71"	"70"	"1"	"0"	"0"	"0"	Staten Island
"360850114022005"	"99"	"78"	"0"	"0"	"12"	"9"	Staten Island
"360850132042005"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850138002005"	"67"	"67"	"0"	"0"	"0"	"0"	Staten Island
"360850146072005"	"335"	"301"	"0"	"0"	"13"	"21"	Staten Island
"360850156012005"	"88"	"88"	"0"	"0"	"0"	"0"	Staten Island
"360850170072005"	"181"	"142"	"5"	"0"	"29"	"5"	Staten Island
"360850170082005"	"103"	"84"	"6"	"0"	"13"	"0"	Staten Island
"360850170092005"	"102"	"100"	"0"	"0"	"2"	"0"	Staten Island
"360850208012005"	"50"	"46"	"1"	"0"	"0"	"3"	Staten Island
"360850231002005"	"290"	"78"	"92"	"0"	"25"	"95"	Staten Island
"360850251002005"	"80"	"67"	"5"	"0"	"5"	"3"	Staten Island
"360850273022005"	"129"	"55"	"6"	"0"	"59"	"9"	Staten Island
"360850277042005"	"195"	"173"	"4"	"0"	"16"	"2"	Staten Island
"360850279002005"	"8"	"8"	"0"	"0"	"0"	"0"	Staten Island
"360850319012005"	"152"	"17"	"109"	"0"	"2"	"24"	Staten Island
"360850006002006"	"192"	"121"	"11"	"0"	"28"	"32"	Staten Island
"360850059002006"	"42"	"41"	"0"	"0"	"1"	"0"	Staten Island
"360850074002006"	"37"	"30"	"0"	"0"	"0"	"7"	Staten Island
"360850081002006"	"64"	"42"	"12"	"0"	"8"	"2"	Staten Island
"360850112012006"	"82"	"77"	"0"	"0"	"4"	"1"	Staten Island
"360850112022006"	"118"	"91"	"1"	"0"	"15"	"11"	Staten Island
"360850132042006"	"51"	"50"	"0"	"1"	"0"	"0"	Staten Island
"360850146082006"	"151"	"140"	"0"	"0"	"9"	"2"	Staten Island
"360850170052006"	"51"	"48"	"0"	"0"	"0"	"3"	Staten Island
"360850170072006"	"110"	"99"	"0"	"0"	"11"	"0"	Staten Island
"360850170092006"	"84"	"84"	"0"	"0"	"0"	"0"	Staten Island
"360850187012006"	"96"	"96"	"0"	"0"	"0"	"0"	Staten Island
"360850189022006"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850197002006"	"27"	"23"	"0"	"0"	"1"	"3"	Staten Island
"360850208012006"	"45"	"37"	"2"	"0"	"6"	"0"	Staten Island
"360850231002006"	"91"	"44"	"19"	"0"	"13"	"15"	Staten Island
"360850273022006"	"127"	"43"	"5"	"0"	"66"	"13"	Staten Island
"360850291042006"	"133"	"128"	"2"	"1"	"2"	"0"	Staten Island
"360850020012007"	"51"	"38"	"0"	"0"	"13"	"0"	Staten Island
"360850040002007"	"80"	"40"	"22"	"0"	"14"	"4"	Staten Island
"360850067002007"	"39"	"39"	"0"	"0"	"0"	"0"	Staten Island
"360850112012007"	"97"	"82"	"0"	"0"	"6"	"9"	Staten Island
"360850114022007"	"62"	"53"	"0"	"0"	"4"	"5"	Staten Island
"360850128042007"	"69"	"69"	"0"	"0"	"0"	"0"	Staten Island
"360850132012007"	"32"	"32"	"0"	"0"	"0"	"0"	Staten Island
"360850132042007"	"61"	"61"	"0"	"0"	"0"	"0"	Staten Island
"360850134002007"	"65"	"63"	"0"	"0"	"2"	"0"	Staten Island
"360850146052007"	"33"	"33"	"0"	"0"	"0"	"0"	Staten Island
"360850181002007"	"24"	"24"	"0"	"0"	"0"	"0"	Staten Island
"360850197002007"	"62"	"55"	"4"	"0"	"3"	"0"	Staten Island
"360850208042007"	"89"	"88"	"1"	"0"	"0"	"0"	Staten Island
"360850213002007"	"33"	"22"	"6"	"0"	"0"	"5"	Staten Island
"360850231002007"	"65"	"50"	"0"	"0"	"12"	"3"	Staten Island
"360850247002007"	"311"	"185"	"53"	"2"	"16"	"55"	Staten Island
"360850291022007"	"89"	"74"	"0"	"0"	"1"	"14"	Staten Island
"360850006002008"	"18"	"18"	"0"	"0"	"0"	"0"	Staten Island
"360850096012008"	"131"	"124"	"1"	"0"	"3"	"3"	Staten Island
"360850105002008"	"83"	"62"	"8"	"0"	"4"	"9"	Staten Island
"360850132032008"	"126"	"122"	"0"	"0"	"0"	"4"	Staten Island
"360850132042008"	"65"	"65"	"0"	"0"	"0"	"0"	Staten Island
"360850138002008"	"41"	"36"	"0"	"0"	"3"	"2"	Staten Island
"360850146042008"	"34"	"27"	"1"	"0"	"6"	"0"	Staten Island
"360850151002008"	"40"	"40"	"0"	"0"	"0"	"0"	Staten Island
"360850156032008"	"110"	"105"	"1"	"0"	"4"	"0"	Staten Island
"360850177002008"	"97"	"83"	"1"	"0"	"11"	"2"	Staten Island
"360850187022008"	"91"	"69"	"2"	"0"	"20"	"0"	Staten Island
"360850189022008"	"102"	"73"	"0"	"0"	"23"	"6"	Staten Island
"360850208012008"	"35"	"34"	"0"	"0"	"0"	"1"	Staten Island
"360850244012008"	"130"	"120"	"0"	"0"	"4"	"6"	Staten Island
"360850244022008"	"124"	"120"	"0"	"0"	"4"	"0"	Staten Island
"360850291022008"	"110"	"95"	"5"	"0"	"7"	"3"	Staten Island
"360850303012008"	"103"	"89"	"7"	"0"	"1"	"6"	Staten Island
"360850006002009"	"16"	"12"	"0"	"0"	"2"	"2"	Staten Island
"360850040002009"	"47"	"6"	"22"	"0"	"5"	"14"	Staten Island
"360850081002009"	"91"	"64"	"13"	"0"	"3"	"11"	Staten Island
"360850096012009"	"187"	"158"	"2"	"0"	"20"	"7"	Staten Island
"360850112022009"	"79"	"59"	"4"	"1"	"0"	"15"	Staten Island
"360850132012009"	"39"	"39"	"0"	"0"	"0"	"0"	Staten Island
"360850132042009"	"48"	"48"	"0"	"0"	"0"	"0"	Staten Island
"360850138002009"	"26"	"26"	"0"	"0"	"0"	"0"	Staten Island
"360850151002009"	"45"	"45"	"0"	"0"	"0"	"0"	Staten Island
"360850170072009"	"339"	"209"	"29"	"0"	"72"	"29"	Staten Island
"360850170082009"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850176002009"	"22"	"18"	"0"	"0"	"4"	"0"	Staten Island
"360850187022009"	"87"	"74"	"0"	"0"	"12"	"1"	Staten Island
"360850247002009"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850273012009"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850006002010"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850070002010"	"69"	"67"	"0"	"0"	"1"	"1"	Staten Island
"360850121002010"	"118"	"95"	"2"	"0"	"14"	"7"	Staten Island
"360850156032010"	"125"	"125"	"0"	"0"	"0"	"0"	Staten Island
"360850170052010"	"7"	"7"	"0"	"0"	"0"	"0"	Staten Island
"360850170092010"	"130"	"130"	"0"	"0"	"0"	"0"	Staten Island
"360850176002010"	"20"	"20"	"0"	"0"	"0"	"0"	Staten Island
"360850208012010"	"669"	"621"	"3"	"0"	"21"	"24"	Staten Island
"360850244022010"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850291022010"	"52"	"47"	"2"	"0"	"1"	"2"	Staten Island
"360850021002011"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850114012011"	"18"	"15"	"1"	"0"	"0"	"2"	Staten Island
"360850121002011"	"52"	"46"	"3"	"0"	"0"	"3"	Staten Island
"360850122002011"	"71"	"58"	"0"	"11"	"1"	"1"	Staten Island
"360850132012011"	"28"	"28"	"0"	"0"	"0"	"0"	Staten Island
"360850138002011"	"52"	"45"	"1"	"0"	"6"	"0"	Staten Island
"360850146042011"	"187"	"174"	"0"	"0"	"6"	"7"	Staten Island
"360850146062011"	"1"	"1"	"0"	"0"	"0"	"0"	Staten Island
"360850146082011"	"133"	"103"	"0"	"0"	"20"	"10"	Staten Island
"360850156022011"	"62"	"62"	"0"	"0"	"0"	"0"	Staten Island
"360850169012011"	"86"	"61"	"0"	"0"	"20"	"5"	Staten Island
"360850170082011"	"196"	"185"	"0"	"0"	"8"	"3"	Staten Island
"360850189012011"	"76"	"71"	"3"	"1"	"0"	"1"	Staten Island
"360850223002011"	"24"	"9"	"14"	"0"	"0"	"1"	Staten Island
"360850239002011"	"99"	"47"	"9"	"0"	"30"	"13"	Staten Island
"360850247002011"	"119"	"62"	"19"	"1"	"5"	"32"	Staten Island
"360850303012011"	"72"	"51"	"6"	"0"	"9"	"6"	Staten Island
"360850112012012"	"44"	"35"	"3"	"1"	"1"	"4"	Staten Island
"360850132012012"	"28"	"24"	"0"	"0"	"4"	"0"	Staten Island
"360850138002012"	"84"	"83"	"0"	"0"	"0"	"1"	Staten Island
"360850169012012"	"48"	"38"	"0"	"0"	"5"	"5"	Staten Island
"360850176002012"	"77"	"69"	"2"	"0"	"6"	"0"	Staten Island
"360850177002012"	"90"	"86"	"0"	"0"	"4"	"0"	Staten Island
"360850279002012"	"57"	"51"	"0"	"0"	"6"	"0"	Staten Island
"360850291022012"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850021002013"	"110"	"45"	"29"	"0"	"2"	"34"	Staten Island
"360850040002013"	"45"	"7"	"19"	"0"	"8"	"11"	Staten Island
"360850070002013"	"14"	"14"	"0"	"0"	"0"	"0"	Staten Island
"360850074002013"	"225"	"183"	"26"	"0"	"6"	"10"	Staten Island
"360850096022013"	"52"	"46"	"0"	"0"	"6"	"0"	Staten Island
"360850114012013"	"132"	"113"	"1"	"0"	"18"	"0"	Staten Island
"360850121002013"	"56"	"56"	"0"	"0"	"0"	"0"	Staten Island
"360850128042013"	"75"	"69"	"2"	"0"	"0"	"4"	Staten Island
"360850134002013"	"22"	"22"	"0"	"0"	"0"	"0"	Staten Island
"360850147002013"	"54"	"47"	"1"	"0"	"5"	"1"	Staten Island
"360850170082013"	"77"	"72"	"0"	"2"	"0"	"3"	Staten Island
"360850187022013"	"98"	"74"	"0"	"1"	"17"	"6"	Staten Island
"360850189022013"	"54"	"43"	"7"	"0"	"0"	"4"	Staten Island
"360850201002013"	"46"	"43"	"0"	"0"	"1"	"2"	Staten Island
"360850226002013"	"73"	"73"	"0"	"0"	"0"	"0"	Staten Island
"360850239002013"	"30"	"16"	"4"	"0"	"0"	"10"	Staten Island
"360850273022013"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850277022013"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850021002014"	"44"	"23"	"13"	"0"	"5"	"3"	Staten Island
"360850070002014"	"71"	"70"	"0"	"0"	"0"	"1"	Staten Island
"360850096012014"	"53"	"45"	"0"	"1"	"6"	"1"	Staten Island
"360850122002014"	"42"	"40"	"0"	"0"	"0"	"2"	Staten Island
"360850132042014"	"10"	"5"	"5"	"0"	"0"	"0"	Staten Island
"360850134002014"	"40"	"38"	"0"	"0"	"2"	"0"	Staten Island
"360850147002014"	"89"	"85"	"0"	"0"	"0"	"4"	Staten Island
"360850156032014"	"4"	"4"	"0"	"0"	"0"	"0"	Staten Island
"360850177002014"	"83"	"76"	"0"	"0"	"4"	"3"	Staten Island
"360850189012014"	"68"	"66"	"0"	"0"	"0"	"2"	Staten Island
"360850197002014"	"25"	"15"	"0"	"0"	"9"	"1"	Staten Island
"360850198002014"	"81"	"80"	"1"	"0"	"0"	"0"	Staten Island
"360850208012014"	"90"	"74"	"0"	"0"	"12"	"4"	Staten Island
"360850208042014"	"53"	"49"	"0"	"0"	"0"	"4"	Staten Island
"360850112012015"	"265"	"237"	"0"	"0"	"17"	"11"	Staten Island
"360850121002015"	"28"	"28"	"0"	"0"	"0"	"0"	Staten Island
"360850132032015"	"79"	"64"	"0"	"0"	"9"	"6"	Staten Island
"360850132042015"	"89"	"84"	"0"	"0"	"5"	"0"	Staten Island
"360850134002015"	"45"	"45"	"0"	"0"	"0"	"0"	Staten Island
"360850147002015"	"82"	"75"	"0"	"1"	"6"	"0"	Staten Island
"360850170122015"	"80"	"75"	"0"	"0"	"0"	"5"	Staten Island
"360850198002015"	"361"	"345"	"6"	"3"	"6"	"1"	Staten Island
"360850208012015"	"476"	"435"	"0"	"0"	"26"	"15"	Staten Island
"360850208042015"	"56"	"50"	"0"	"0"	"2"	"4"	Staten Island
"360850279002015"	"110"	"110"	"0"	"0"	"0"	"0"	Staten Island
"360850114012016"	"186"	"145"	"1"	"2"	"21"	"17"	Staten Island
"360850170092016"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850239002016"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850303012016"	"84"	"68"	"0"	"0"	"10"	"6"	Staten Island
"360850112022017"	"68"	"64"	"0"	"0"	"4"	"0"	Staten Island
"360850138002017"	"106"	"104"	"0"	"0"	"1"	"1"	Staten Island
"360850146052017"	"56"	"55"	"0"	"0"	"0"	"1"	Staten Island
"360850170112017"	"47"	"36"	"0"	"0"	"0"	"11"	Staten Island
"360850074002018"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850112022018"	"78"	"78"	"0"	"0"	"0"	"0"	Staten Island
"360850134002018"	"41"	"32"	"2"	"0"	"1"	"6"	Staten Island
"360850146052018"	"43"	"41"	"0"	"0"	"1"	"1"	Staten Island
"360850169012018"	"67"	"39"	"5"	"0"	"12"	"11"	Staten Island
"360850112012019"	"44"	"22"	"4"	"0"	"16"	"2"	Staten Island
"360850138002019"	"67"	"67"	"0"	"0"	"0"	"0"	Staten Island
"360850146052019"	"78"	"73"	"0"	"0"	"0"	"5"	Staten Island
"360850170052019"	"52"	"52"	"0"	"0"	"0"	"0"	Staten Island
"360850198002019"	"77"	"67"	"0"	"0"	"10"	"0"	Staten Island
"360850208042019"	"71"	"71"	"0"	"0"	"0"	"0"	Staten Island
"360850226002019"	"78"	"75"	"0"	"0"	"0"	"3"	Staten Island
"360850244022019"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850096012020"	"28"	"28"	"0"	"0"	"0"	"0"	Staten Island
"360850112012020"	"47"	"47"	"0"	"0"	"0"	"0"	Staten Island
"360850138002020"	"31"	"31"	"0"	"0"	"0"	"0"	Staten Island
"360850146042020"	"141"	"135"	"0"	"0"	"5"	"1"	Staten Island
"360850156032020"	"21"	"20"	"0"	"0"	"0"	"1"	Staten Island
"360850273012020"	"37"	"13"	"2"	"0"	"20"	"2"	Staten Island
"360850277022020"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850021002021"	"153"	"61"	"40"	"0"	"22"	"30"	Staten Island
"360850146052021"	"66"	"60"	"1"	"0"	"2"	"3"	Staten Island
"360850170092021"	"54"	"47"	"0"	"0"	"7"	"0"	Staten Island
"360850244022021"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850273012021"	"240"	"193"	"0"	"0"	"42"	"5"	Staten Island
"360850074002022"	"54"	"54"	"0"	"0"	"0"	"0"	Staten Island
"360850112012022"	"32"	"21"	"0"	"0"	"11"	"0"	Staten Island
"360850112022022"	"84"	"69"	"0"	"0"	"4"	"11"	Staten Island
"360850208032022"	"80"	"77"	"0"	"0"	"0"	"3"	Staten Island
"360850208042022"	"111"	"92"	"1"	"0"	"18"	"0"	Staten Island
"360850277022022"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850132042023"	"72"	"72"	"0"	"0"	"0"	"0"	Staten Island
"360850146042023"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850170052023"	"29"	"23"	"0"	"0"	"6"	"0"	Staten Island
"360850189012023"	"74"	"66"	"0"	"0"	"6"	"2"	Staten Island
"360850198002023"	"141"	"132"	"4"	"0"	"4"	"1"	Staten Island
"360850273012023"	"99"	"52"	"0"	"0"	"47"	"0"	Staten Island
"360850112012024"	"36"	"18"	"0"	"0"	"18"	"0"	Staten Island
"360850170052025"	"27"	"26"	"0"	"0"	"0"	"1"	Staten Island
"360850021002026"	"14"	"7"	"6"	"0"	"0"	"1"	Staten Island
"360850189012026"	"70"	"66"	"0"	"0"	"3"	"1"	Staten Island
"360850244022026"	"133"	"113"	"1"	"2"	"4"	"13"	Staten Island
"360850273012027"	"18"	"16"	"0"	"0"	"0"	"2"	Staten Island
"360850021002028"	"23"	"5"	"0"	"0"	"4"	"14"	Staten Island
"360850132042028"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850189012029"	"78"	"67"	"0"	"0"	"7"	"4"	Staten Island
"360850112012030"	"8"	"8"	"0"	"0"	"0"	"0"	Staten Island
"360850273012030"	"86"	"68"	"8"	"0"	"9"	"1"	Staten Island
"360850198002033"	"141"	"141"	"0"	"0"	"0"	"0"	Staten Island
"360850132042034"	"77"	"56"	"0"	"0"	"21"	"0"	Staten Island
"360850189012034"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850198002034"	"19"	"19"	"0"	"0"	"0"	"0"	Staten Island
"360850112012035"	"42"	"42"	"0"	"0"	"0"	"0"	Staten Island
"360850244022035"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850244022037"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850008003000"	"152"	"125"	"0"	"0"	"24"	"3"	Staten Island
"360850011003000"	"174"	"52"	"90"	"0"	"0"	"32"	Staten Island
"360850040003000"	"1028"	"71"	"834"	"2"	"1"	"120"	Staten Island
"360850070003000"	"101"	"80"	"6"	"0"	"9"	"6"	Staten Island
"360850081003000"	"244"	"58"	"127"	"2"	"9"	"48"	Staten Island
"360850122003000"	"66"	"53"	"1"	"0"	"12"	"0"	Staten Island
"360850125003000"	"184"	"168"	"7"	"0"	"0"	"9"	Staten Island
"360850134003000"	"7"	"5"	"0"	"0"	"2"	"0"	Staten Island
"360850138003000"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850156013000"	"51"	"39"	"5"	"0"	"1"	"6"	Staten Island
"360850170083000"	"201"	"199"	"0"	"0"	"0"	"2"	Staten Island
"360850176003000"	"50"	"45"	"0"	"1"	"1"	"3"	Staten Island
"360850181003000"	"6"	"6"	"0"	"0"	"0"	"0"	Staten Island
"360850277053000"	"330"	"259"	"5"	"0"	"22"	"44"	Staten Island
"360850029003001"	"20"	"2"	"8"	"0"	"10"	"0"	Staten Island
"360850081003001"	"73"	"30"	"32"	"0"	"1"	"10"	Staten Island
"360850096023001"	"111"	"100"	"1"	"0"	"9"	"1"	Staten Island
"360850125003001"	"42"	"27"	"9"	"0"	"0"	"6"	Staten Island
"360850132033001"	"100"	"93"	"0"	"0"	"0"	"7"	Staten Island
"360850134003001"	"32"	"32"	"0"	"0"	"0"	"0"	Staten Island
"360850156023001"	"27"	"23"	"0"	"0"	"4"	"0"	Staten Island
"360850198003001"	"58"	"58"	"0"	"0"	"0"	"0"	Staten Island
"360850277063001"	"207"	"134"	"7"	"0"	"59"	"7"	Staten Island
"360850303023001"	"157"	"59"	"28"	"5"	"26"	"39"	Staten Island
"360850319023001"	"222"	"52"	"69"	"4"	"22"	"75"	Staten Island
"360850021003002"	"163"	"70"	"43"	"11"	"6"	"33"	Staten Island
"360850029003002"	"161"	"24"	"120"	"1"	"9"	"7"	Staten Island
"360850070003002"	"238"	"184"	"2"	"4"	"18"	"30"	Staten Island
"360850125003002"	"85"	"44"	"15"	"0"	"0"	"26"	Staten Island
"360850133023002"	"194"	"70"	"77"	"0"	"13"	"34"	Staten Island
"360850134003002"	"125"	"114"	"6"	"0"	"0"	"5"	Staten Island
"360850138003002"	"4"	"4"	"0"	"0"	"0"	"0"	Staten Island
"360850146043002"	"513"	"477"	"6"	"0"	"16"	"14"	Staten Island
"360850156023002"	"41"	"40"	"0"	"1"	"0"	"0"	Staten Island
"360850170093002"	"89"	"89"	"0"	"0"	"0"	"0"	Staten Island
"360850176003002"	"4"	"4"	"0"	"0"	"0"	"0"	Staten Island
"360850208033002"	"59"	"55"	"0"	"0"	"4"	"0"	Staten Island
"360850303023002"	"125"	"50"	"48"	"0"	"6"	"21"	Staten Island
"360850067003003"	"70"	"48"	"9"	"0"	"6"	"7"	Staten Island
"360850112023003"	"119"	"80"	"1"	"3"	"25"	"10"	Staten Island
"360850122003003"	"84"	"78"	"0"	"1"	"0"	"5"	Staten Island
"360850132043003"	"36"	"36"	"0"	"0"	"0"	"0"	Staten Island
"360850170083003"	"90"	"88"	"0"	"0"	"0"	"2"	Staten Island
"360850170123003"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850187023003"	"58"	"46"	"0"	"0"	"12"	"0"	Staten Island
"360850208013003"	"164"	"148"	"1"	"0"	"14"	"1"	Staten Island
"360850277023003"	"49"	"48"	"0"	"0"	"0"	"1"	Staten Island
"360850029003004"	"156"	"33"	"70"	"0"	"2"	"51"	Staten Island
"360850067003004"	"50"	"50"	"0"	"0"	"0"	"0"	Staten Island
"360850081003004"	"147"	"33"	"79"	"4"	"0"	"31"	Staten Island
"360850114023004"	"90"	"82"	"0"	"0"	"0"	"8"	Staten Island
"360850125003004"	"100"	"91"	"3"	"0"	"0"	"6"	Staten Island
"360850170123004"	"125"	"112"	"2"	"0"	"7"	"4"	Staten Island
"360850176003004"	"20"	"16"	"0"	"0"	"4"	"0"	Staten Island
"360850213003004"	"162"	"123"	"18"	"0"	"0"	"21"	Staten Island
"360850064003005"	"63"	"48"	"2"	"0"	"8"	"5"	Staten Island
"360850114023005"	"65"	"54"	"0"	"0"	"0"	"11"	Staten Island
"360850132033005"	"296"	"286"	"0"	"0"	"7"	"3"	Staten Island
"360850133023005"	"151"	"44"	"80"	"1"	"5"	"21"	Staten Island
"360850156023005"	"75"	"70"	"4"	"0"	"0"	"1"	Staten Island
"360850187023005"	"54"	"35"	"0"	"0"	"16"	"3"	Staten Island
"360850208013005"	"72"	"70"	"0"	"0"	"2"	"0"	Staten Island
"360850213003005"	"286"	"199"	"39"	"3"	"2"	"43"	Staten Island
"360850029003006"	"59"	"24"	"18"	"0"	"3"	"14"	Staten Island
