INCIDENT_D	BORONAME	NUM_VICTIM	PRIMARY_MO	ID	WEAPON	LIGHT_DARK	YEAR
2010/10/04	Queens	"1"		"4277"	gun		"2010"
2010/10/04	Brooklyn	"2"		"4278"	gun		"2010"
2010/10/03	Brooklyn	"1"		"4279"	gun		"2010"
2010/10/01	Brooklyn	"1"		"4280"	gun		"2010"
2010/10/01	Brooklyn	"1"		"4281"	knife		"2010"
2011/07/28	Brooklyn	"1"		"4283"	gun		"2011"
2011/07/29	Brooklyn	"1"		"4285"	gun		"2011"
2011/07/30	Queens	"1"		"4287"	gun		"2011"
2011/07/30	Brooklyn	"1"		"4289"	gun		"2011"
2011/08/01	Manhattan	"1"		"4290"	knife		"2011"
2008/01/01	The Bronx	"1"		"8"	gun	D	"2008"
2008/01/01	The Bronx	"1"		"9"	knife	D	"2008"
2008/01/01	The Bronx	"1"		"10"	gun	D	"2008"
2008/01/02	The Bronx	"1"		"12"	gun	D	"2008"
2008/01/06	The Bronx	"1"		"19"	knife	D	"2008"
2008/01/15	The Bronx	"1"		"26"	knife	L	"2008"
2008/01/20	The Bronx	"1"		"28"	gun	D	"2008"
2008/01/20	The Bronx	"1"		"29"	knife	L	"2008"
2008/01/24	The Bronx	"1"		"33"	gun	D	"2008"
2008/01/25	The Bronx	"1"		"38"	knife	D	"2008"
2008/01/05	The Bronx	"1"		"42"	gun	D	"2008"
2008/02/04	The Bronx	"1"		"44"	knife	D	"2008"
2008/02/01	The Bronx	"1"		"45"	gun	L	"2008"
2008/02/09	The Bronx	"1"		"49"	knife	D	"2008"
2008/02/13	The Bronx	"1"		"52"	knife	D	"2008"
2008/02/13	The Bronx	"1"		"56"	knife	D	"2008"
2008/02/16	The Bronx	"1"		"59"		L	"2008"
2008/02/23	The Bronx	"1"		"63"	gun	L	"2008"
2008/02/22	The Bronx	"1"		"65"	gun	D	"2008"
2008/02/25	The Bronx	"1"		"66"	gun	D	"2008"
2008/02/29	The Bronx	"1"		"68"	gun	D	"2008"
2008/03/08	The Bronx	"1"		"74"	gun	D	"2008"
2008/02/24	The Bronx	"1"		"76"	gun	D	"2008"
2008/03/14	The Bronx	"1"		"84"	gun	D	"2008"
2008/03/22	The Bronx	"1"		"101"	gun	D	"2008"
2008/03/24	The Bronx	"1"		"104"	gun	D	"2008"
2008/04/03	The Bronx	"1"		"109"	gun	D	"2008"
2008/04/02	The Bronx	"1"		"110"	knife	D	"2008"
2008/04/11	The Bronx	"2"		"114"	gun	D	"2008"
2008/04/24	The Bronx	"1"		"121"	gun	D	"2008"
2008/04/23	The Bronx	"1"		"122"	other	D	"2008"
2008/04/27	The Bronx	"1"		"125"	gun	D	"2008"
2008/05/03	The Bronx	"1"		"131"	gun	D	"2008"
2008/05/06	The Bronx	"1"		"137"	knife	D	"2008"
2008/05/03	The Bronx	"1"		"141"	knife	D	"2008"
2008/05/24	The Bronx	"1"		"154"	gun	D	"2008"
2008/05/25	The Bronx	"1"		"155"		D	"2008"
2008/05/25	The Bronx	"1"		"157"	gun	D	"2008"
2008/05/26	The Bronx	"1"		"158"	gun	D	"2008"
2008/05/26	The Bronx	"1"		"159"	gun	L	"2008"
2008/06/03	The Bronx	"1"		"168"	knife	L	"2008"
2008/06/04	The Bronx	"1"		"169"	gun	D	"2008"
2008/06/05	The Bronx	"1"		"170"	gun	L	"2008"
2008/06/15	The Bronx	"1"		"186"	gun	D	"2008"
2008/06/19	The Bronx	"1"		"188"	gun	L	"2008"
2008/06/20	The Bronx	"1"		"190"	knife	L	"2008"
2008/06/21	The Bronx	"1"		"194"	gun	D	"2008"
2008/06/22	The Bronx	"1"		"199"	knife	D	"2008"
2008/06/23	The Bronx	"1"		"201"	knife	D	"2008"
2008/10/31	The Bronx	"1"		"203"	gun	D	"2008"
2008/06/25	The Bronx	"1"		"210"	gun	L	"2008"
2008/06/27	The Bronx	"1"		"216"	gun	L	"2008"
2008/06/19	The Bronx	"1"		"218"		D	"2008"
2008/07/01	The Bronx	"1"		"219"	knife	D	"2008"
2008/10/31	The Bronx	"1"		"220"	gun	D	"2008"
2008/11/05	The Bronx	"1"		"222"	gun	D	"2008"
2008/07/09	The Bronx	"1"		"232"	blunt_instrument	L	"2008"
2008/07/11	The Bronx	"1"		"235"	knife	D	"2008"
2008/07/12	The Bronx	"1"		"237"	gun	D	"2008"
2008/07/13	The Bronx	"1"		"242"	gun	D	"2008"
2008/07/13	The Bronx	"1"		"244"	knife	D	"2008"
2008/07/17	The Bronx	"1"		"248"	knife	L	"2008"
2008/07/26	The Bronx	"1"		"261"	gun	D	"2008"
2008/08/08	The Bronx	"1"		"274"	gun	D	"2008"
2008/08/11	The Bronx	"1"		"275"	gun	D	"2008"
2008/08/12	The Bronx	"1"		"282"	gun	D	"2008"
2008/08/14	The Bronx	"1"		"283"	gun	D	"2008"
2008/08/15	The Bronx	"1"		"285"	knife	D	"2008"
2008/08/04	The Bronx	"1"		"289"	gun	D	"2008"
2008/08/26	The Bronx	"1"		"295"	knife	L	"2008"
2008/08/31	The Bronx	"1"		"300"	gun	L	"2008"
2008/09/09	The Bronx	"1"		"314"	gun	D	"2008"
2008/09/16	The Bronx	"1"		"323"	gun	D	"2008"
2008/08/16	The Bronx	"1"		"335"	gun	D	"2008"
2008/09/28	The Bronx	"1"		"337"	gun	D	"2008"
2008/09/28	The Bronx	"1"		"341"	gun	D	"2008"
2008/10/02	The Bronx	"1"		"347"	gun	D	"2008"
2008/09/13	The Bronx	"1"		"348"		L	"2008"
2008/09/02	The Bronx	"1"		"354"	gun	L	"2008"
2008/10/04	The Bronx	"1"		"357"	other	L	"2008"
2008/10/04	The Bronx	"1"		"359"		D	"2008"
2008/10/14	The Bronx	"1"		"364"	gun	D	"2008"
2008/10/21	The Bronx	"1"		"370"	gun	D	"2008"
2008/10/22	The Bronx	"1"		"371"	gun	D	"2008"
2008/11/16	The Bronx	"1"		"384"	gun	D	"2008"
2008/11/17	The Bronx	"1"		"394"	gun	D	"2008"
2008/05/24	The Bronx	"1"		"396"	gun	D	"2008"
2008/07/01	The Bronx	"1"		"399"	knife		"2008"
2008/12/05	The Bronx	"1"		"400"		L	"2008"
2008/12/02	The Bronx	"1"		"402"	gun	D	"2008"
2003/07/15	The Bronx	"1"	DRUGS	"412"	gun		"2003"
2003/08/02	The Bronx	"1"	DRUGS	"413"	gun		"2003"
2003/08/02	The Bronx	"1"	DISPUTE	"414"	gun		"2003"
2003/03/07	The Bronx	"1"	ROBBERY/BURGLARY	"418"	gun		"2003"
2003/02/21	The Bronx	"1"	BOYFRIEND/GIRLFRIEND	"422"	knife		"2003"
2003/01/05	The Bronx	"1"	ROBBERY/BURGLARY	"427"	gun		"2003"
2003/01/06	The Bronx	"1"	DRUGS	"432"	gun		"2003"
2003/01/09	The Bronx	"1"	GANG	"435"	gun		"2003"
2003/03/06	The Bronx	"1"	ROBBERY/BURGLARY	"438"	gun		"2003"
2003/03/08	The Bronx	"1"	GANG	"443"	gun		"2003"
2003/02/08	The Bronx	"1"	DISPUTE	"461"	knife		"2003"
2003/01/31	The Bronx	"1"	GANG	"479"	gun		"2003"
2003/01/12	The Bronx	"1"	DRUGS	"490"	gun		"2003"
2003/01/21	The Bronx	"1"	ROBBERY/BURGLARY	"498"	gun		"2003"
2003/01/24	The Bronx	"1"	ROBBERY/BURGLARY	"501"	gun		"2003"
2003/01/26	The Bronx	"1"	ROBBERY/BURGLARY	"502"	knife		"2003"
2003/01/28	The Bronx	"1"	DISPUTE	"505"	gun		"2003"
2003/03/18	The Bronx	"1"	REVENGE	"509"	gun		"2003"
2003/03/21	The Bronx	"1"	ROBBERY/BURGLARY	"515"	gun		"2003"
2003/03/30	The Bronx	"1"	DISPUTE	"525"	gun		"2003"
2003/01/10	The Bronx	"1"	ROBBERY/BURGLARY	"526"	other		"2003"
2003/03/28	The Bronx	"1"	GANG	"531"	knife		"2003"
2003/03/29	The Bronx	"1"	DISPUTE	"533"	gun		"2003"
2003/04/01	The Bronx	"1"	DOMESTIC	"539"	knife		"2003"
2003/03/15	The Bronx	"3"	DISPUTE	"540"	gun		"2003"
2003/04/06	The Bronx	"1"	REVENGE	"543"	knife		"2003"
2003/04/07	The Bronx	"1"	DISPUTE	"545"	gun		"2003"
2003/04/08	The Bronx	"1"	GANG	"547"	knife		"2003"
2003/03/25	The Bronx	"1"	DRUGS	"553"	gun		"2003"
2003/04/21	The Bronx	"1"	REVENGE	"556"	gun		"2003"
2003/04/24	The Bronx	"1"	DRUGS	"560"	gun		"2003"
2003/04/15	The Bronx	"1"	RANDOM	"571"	gun		"2003"
2003/05/11	The Bronx	"1"	DISPUTE	"582"	gun		"2003"
2003/05/11	The Bronx	"1"	GANG	"583"	gun		"2003"
2003/04/26	The Bronx	"1"	DISPUTE	"589"	gun		"2003"
2003/05/24	The Bronx	"2"	DISPUTE	"595"	gun		"2003"
2003/05/25	The Bronx	"1"	DISPUTE	"600"	gun		"2003"
2003/05/26	The Bronx	"1"	DRUGS	"602"	gun		"2003"
2003/05/08	The Bronx	"1"	DISPUTE	"606"	gun		"2003"
2003/05/29	The Bronx	"1"	REVENGE	"614"	blunt_instrument		"2003"
2003/05/30	The Bronx	"1"	DISPUTE	"617"	knife		"2003"
2003/07/21	The Bronx	"1"	UNKNOWN	"622"	gun		"2003"
2003/07/23	The Bronx	"1"	DOMESTIC	"630"	blunt_instrument		"2003"
2003/07/25	The Bronx	"1"	ROBBERY/BURGLARY	"635"	gun		"2003"
2003/06/15	The Bronx	"1"	DISPUTE	"636"	other		"2003"
2003/07/12	The Bronx	"1"	DRUGS	"643"	gun		"2003"
2003/07/14	The Bronx	"1"	REVENGE	"644"	gun		"2003"
2003/07/18	The Bronx	"1"	REVENGE	"646"	gun		"2003"
2003/07/18	The Bronx	"1"	DISPUTE	"648"	gun		"2003"
2003/07/19	The Bronx	"1"	DISPUTE	"651"	knife		"2003"
2003/07/21	The Bronx	"1"	DISPUTE	"655"	gun		"2003"
2003/07/05	The Bronx	"1"	UNKNOWN	"658"	gun		"2003"
2003/07/09	The Bronx	"1"	RANDOM	"663"			"2003"
2003/05/25	The Bronx	"1"	DOMESTIC	"664"			"2003"
2003/07/12	The Bronx	"1"	DISPUTE	"668"	blunt_instrument		"2003"
2003/06/29	The Bronx	"1"	DISPUTE	"672"	knife		"2003"
2003/07/01	The Bronx	"1"	DRUGS	"673"	gun		"2003"
2003/06/30	The Bronx	"2"	ROBBERY/BURGLARY	"675"	knife		"2003"
2003/04/04	The Bronx	"1"	DOMESTIC	"676"			"2003"
2003/07/02	The Bronx	"1"	DISPUTE	"678"	gun		"2003"
2003/06/25	The Bronx	"1"	DISPUTE	"682"	knife		"2003"
2003/06/26	The Bronx	"1"	DISPUTE	"683"	gun		"2003"
2003/06/24	The Bronx	"1"	UNKNOWN	"684"	gun		"2003"
2003/06/24	The Bronx	"1"	DRUGS	"685"	gun		"2003"
2003/06/26	The Bronx	"1"	GANG	"687"	gun		"2003"
2003/06/26	The Bronx	"1"	DRUGS	"688"	gun		"2003"
2003/06/19	The Bronx	"1"	DISPUTE	"695"	gun		"2003"
2003/06/17	The Bronx	"1"	DISPUTE	"701"	gun		"2003"
2003/06/15	The Bronx	"1"	DISPUTE	"709"	gun		"2003"
2003/06/17	The Bronx	"1"	ROBBERY/BURGLARY	"715"	gun		"2003"
2003/06/13	The Bronx	"1"	GANG	"726"	gun		"2003"
2003/03/10	The Bronx	"1"	DOMESTIC	"727"	blunt_instrument		"2003"
2003/06/07	The Bronx	"1"	REVENGE	"731"	gun		"2003"
2003/08/06	The Bronx	"1"	DISPUTE	"736"	gun		"2003"
2003/08/14	The Bronx	"1"	DRUGS	"741"	gun		"2003"
2003/08/14	The Bronx	"1"	DRUGS	"743"	gun		"2003"
2003/08/16	The Bronx	"1"	DISPUTE	"747"	gun		"2003"
2003/08/20	The Bronx	"1"	DOMESTIC	"752"	gun		"2003"
2003/08/20	The Bronx	"1"	DRUGS	"753"	gun		"2003"
2003/08/20	The Bronx	"1"	ROBBERY/BURGLARY	"760"	knife		"2003"
2003/08/16	The Bronx	"1"	DISPUTE	"763"	knife		"2003"
2003/08/30	The Bronx	"1"	DRUGS	"778"	gun		"2003"
2003/09/06	The Bronx	"1"	DRUGS	"792"	gun		"2003"
2003/09/08	The Bronx	"1"	DISPUTE	"801"	blunt_instrument		"2003"
2003/09/18	The Bronx	"1"	DISPUTE	"815"	gun		"2003"
2003/09/21	The Bronx	"1"	DRUGS	"818"	gun		"2003"
2003/09/19	The Bronx	"1"	DISPUTE	"819"	knife		"2003"
2003/09/25	The Bronx	"1"	DRUGS	"828"	gun		"2003"
2003/09/26	The Bronx	"1"	GANG	"831"	knife		"2003"
2003/09/20	The Bronx	"1"	DISPUTE	"833"	blunt_instrument		"2003"
2003/09/06	The Bronx	"1"	DISPUTE	"834"	blunt_instrument		"2003"
2003/05/14	The Bronx	"1"	DOMESTIC	"835"			"2003"
2003/10/04	The Bronx	"1"	DRUGS	"837"	gun		"2003"
2003/10/12	The Bronx	"1"	DISPUTE	"848"	gun		"2003"
2003/10/19	The Bronx	"1"	GANG	"856"	gun		"2003"
2003/10/19	The Bronx	"1"	DISPUTE	"857"	knife		"2003"
2003/10/20	The Bronx	"1"	GANG	"860"	gun		"2003"
2003/10/23	The Bronx	"1"	DRUGS	"862"	knife		"2003"
2003/10/24	The Bronx	"1"	GANG	"863"	gun		"2003"
2003/10/24	The Bronx	"1"	REVENGE	"868"	gun		"2003"
2003/10/27	The Bronx	"1"	ROBBERY/BURGLARY	"872"	gun		"2003"
2003/10/31	The Bronx	"1"	DRUGS	"876"	gun		"2003"
2003/11/03	The Bronx	"2"	ROBBERY/BURGLARY	"884"	gun		"2003"
2003/11/12	The Bronx	"1"	DISPUTE	"892"	knife		"2003"
2003/11/13	The Bronx	"1"	DISPUTE	"893"	blunt_instrument		"2003"
2003/11/13	The Bronx	"1"	DISPUTE	"895"	knife		"2003"
2003/04/13	The Bronx	"1"	UNKNOWN	"897"	blunt_instrument		"2003"
2003/11/14	The Bronx	"1"	DISPUTE	"899"	blunt_instrument		"2003"
2003/11/22	The Bronx	"1"	DISPUTE	"904"	gun		"2003"
2003/11/25	The Bronx	"1"	DISPUTE	"909"	gun		"2003"
2003/11/30	The Bronx	"1"	DISPUTE	"911"	gun		"2003"
2003/11/26	The Bronx	"1"	DOMESTIC	"912"	knife		"2003"
2003/09/11	The Bronx	"1"	DISPUTE	"916"			"2003"
2003/12/05	The Bronx	"1"	REVENGE	"922"	gun		"2003"
2003/12/07	The Bronx	"1"	DOMESTIC	"924"	knife		"2003"
2003/12/08	The Bronx	"1"	DISPUTE	"928"	gun		"2003"
2003/12/08	The Bronx	"1"	GANG	"929"	gun		"2003"
2003/12/11	The Bronx	"1"	GANG	"932"	gun		"2003"
2003/12/14	The Bronx	"1"	DRUGS	"936"	gun		"2003"
2003/12/02	The Bronx	"1"	DRUGS	"939"	knife		"2003"
2003/12/17	The Bronx	"1"	DRUGS	"945"	gun		"2003"
2003/12/24	The Bronx	"1"	DRUGS	"954"	gun		"2003"
2003/12/25	The Bronx	"1"	ACCIDENTAL	"958"	gun		"2003"
2003/12/29	The Bronx	"1"	DRUGS	"962"	gun		"2003"
2003/12/30	The Bronx	"1"	GANG	"964"	gun		"2003"
2003/12/30	The Bronx	"2"	OTHER	"966"	other		"2003"
2004/01/01	The Bronx	"1"	DISPUTE	"968"	gun		"2004"
2004/01/09	The Bronx	"1"	ROBBERY/BURGLARY	"979"	blunt_instrument		"2004"
2004/01/09	The Bronx	"1"	DISPUTE	"982"	knife		"2004"
2004/01/12	The Bronx	"1"	DRUGS	"985"	gun		"2004"
2003/12/01	The Bronx	"1"	DOMESTIC	"988"			"2003"
2004/01/19	The Bronx	"1"	DISPUTE	"997"	gun		"2004"
2004/01/26	The Bronx	"1"	ROBBERY/BURGLARY	"1007"	gun		"2004"
2004/01/30	The Bronx	"1"	DRUGS	"1014"	knife		"2004"
2004/02/05	The Bronx	"1"	DOMESTIC	"1019"	knife		"2004"
2004/02/09	The Bronx	"1"	OTHER	"1026"	other		"2004"
2004/02/14	The Bronx	"1"	DISPUTE	"1029"	gun		"2004"
2004/02/15	The Bronx	"1"	REVENGE	"1032"	knife		"2004"
2004/02/18	The Bronx	"1"	DOMESTIC	"1035"	knife		"2004"
2004/02/22	The Bronx	"1"	REVENGE	"1038"	gun		"2004"
2004/02/27	The Bronx	"1"	GANG	"1044"	gun		"2004"
2004/03/01	The Bronx	"1"	ROBBERY/BURGLARY	"1052"	knife		"2004"
2004/03/02	The Bronx	"1"	DOMESTIC	"1056"	knife		"2004"
2004/03/03	The Bronx	"1"	DRUGS	"1058"	gun		"2004"
2004/03/08	The Bronx	"1"	DISPUTE	"1063"	knife		"2004"
2004/03/10	The Bronx	"1"	DRUGS	"1064"			"2004"
2004/03/12	The Bronx	"1"	DOMESTIC	"1067"	gun		"2004"
2004/01/22	The Bronx	"1"	DRUGS	"1078"			"2004"
2003/11/29	The Bronx	"1"	DOMESTIC	"1081"			"2003"
2004/04/14	The Bronx	"1"	DRUGS	"1101"	blunt_instrument		"2004"
2004/04/18	The Bronx	"1"	ROBBERY/BURGLARY	"1104"	gun		"2004"
2004/04/18	The Bronx	"1"	DISPUTE	"1106"	knife		"2004"
2004/04/17	The Bronx	"1"	DISPUTE	"1107"	gun		"2004"
2004/04/25	The Bronx	"1"	ROBBERY/BURGLARY	"1114"	gun		"2004"
2004/04/23	The Bronx	"1"	REVENGE	"1115"	gun		"2004"
2004/04/24	The Bronx	"1"	DRUGS	"1117"	gun		"2004"
2004/04/26	The Bronx	"1"	ROBBERY/BURGLARY	"1119"	gun		"2004"
2004/04/27	The Bronx	"1"	DOMESTIC	"1120"	blunt_instrument		"2004"
2004/04/28	The Bronx	"1"	ROBBERY/BURGLARY	"1123"	knife		"2004"
2004/04/29	The Bronx	"1"	DRUGS	"1126"	gun		"2004"
2004/04/30	The Bronx	"1"	BOYFRIEND/GIRLFRIEND	"1130"	knife		"2004"
2004/05/05	The Bronx	"1"	GANG	"1133"	gun		"2004"
2004/05/05	The Bronx	"1"	DISPUTE	"1134"	blunt_instrument		"2004"
2004/05/08	The Bronx	"1"	ROBBERY/BURGLARY	"1136"	gun		"2004"
2004/05/11	The Bronx	"1"	SEX	"1141"	other		"2004"
2004/05/12	The Bronx	"1"	OTHER	"1142"	gun		"2004"
2004/05/13	The Bronx	"1"	DRUGS	"1146"	gun		"2004"
2004/05/15	The Bronx	"1"	DISPUTE	"1147"	gun		"2004"
2004/05/14	The Bronx	"1"	REVENGE	"1150"	knife		"2004"
2004/05/15	The Bronx	"1"	DOMESTIC	"1151"	knife		"2004"
2004/05/19	The Bronx	"1"	DISPUTE	"1155"	knife		"2004"
2004/05/23	The Bronx	"1"	DRUGS	"1162"	gun		"2004"
2004/05/27	The Bronx	"2"	DRUGS	"1169"	gun		"2004"
2004/05/26	The Bronx	"1"	DRUGS	"1170"	gun		"2004"
2004/06/03	The Bronx	"1"	DISPUTE	"1176"	knife		"2004"
2004/06/08	The Bronx	"2"	DOMESTIC	"1184"	gun		"2004"
2004/06/09	The Bronx	"1"	DISPUTE	"1185"	gun		"2004"
2004/06/14	The Bronx	"1"	ROBBERY/BURGLARY	"1192"	gun		"2004"
2004/06/15	The Bronx	"1"	ROBBERY/BURGLARY	"1194"	gun		"2004"
2004/06/15	The Bronx	"1"	GANG	"1195"	gun		"2004"
2004/06/15	The Bronx	"1"	DOMESTIC	"1198"			"2004"
2004/06/17	The Bronx	"1"	DISPUTE	"1201"	knife		"2004"
2004/06/18	The Bronx	"1"	REVENGE	"1207"	knife		"2004"
2004/06/18	The Bronx	"1"	SEX	"1210"			"2004"
2004/06/22	The Bronx	"1"	DRUGS	"1211"	gun		"2004"
2004/06/24	The Bronx	"1"	GANG	"1213"	gun		"2004"
2004/06/25	The Bronx	"1"	DRUGS	"1215"	gun		"2004"
2004/06/29	The Bronx	"1"	DRUGS	"1218"	gun		"2004"
2004/07/04	The Bronx	"2"	DRUGS	"1222"	gun		"2004"
2004/07/09	The Bronx	"1"	DISPUTE	"1230"	gun		"2004"
2004/07/10	The Bronx	"1"	DRUGS	"1234"	gun	D	"2004"
2004/07/12	The Bronx	"1"	DISPUTE	"1243"	gun		"2004"
2004/07/16	The Bronx	"1"	DOMESTIC	"1247"	gun		"2004"
2004/07/16	The Bronx	"1"	DOMESTIC	"1250"	gun		"2004"
2004/07/19	The Bronx	"1"	DRUGS	"1252"	gun		"2004"
2004/07/21	The Bronx	"1"	DOMESTIC	"1255"	knife		"2004"
2004/07/23	The Bronx	"1"	DRUGS	"1257"	gun		"2004"
2004/07/23	The Bronx	"1"	ROBBERY/BURGLARY	"1259"	gun		"2004"
2004/07/25	The Bronx	"1"	ROBBERY/BURGLARY	"1261"	gun		"2004"
2004/07/26	The Bronx	"1"	DRUGS	"1264"	gun		"2004"
2004/07/31	The Bronx	"1"	DISPUTE	"1271"	gun		"2004"
2004/08/09	The Bronx	"1"	GANG	"1276"	gun		"2004"
2004/08/07	The Bronx	"1"	DRUGS	"1279"	gun		"2004"
2004/08/09	The Bronx	"1"	DRUGS	"1283"	knife		"2004"
2004/08/11	The Bronx	"1"	OTHER	"1285"	gun		"2004"
2004/08/11	The Bronx	"1"	DOMESTIC	"1288"	knife		"2004"
2004/08/14	The Bronx	"1"	DISPUTE	"1290"	gun		"2004"
2004/08/21	The Bronx	"1"	DRUGS	"1298"	gun		"2004"
2004/08/01	The Bronx	"1"	DISPUTE	"1301"			"2004"
2004/08/23	The Bronx	"1"	DRUGS	"1302"	gun		"2004"
2004/08/25	The Bronx	"1"	DISPUTE	"1308"	knife		"2004"
2004/08/28	The Bronx	"1"	DRUGS	"1312"	gun		"2004"
2004/09/01	The Bronx	"1"	DRUGS	"1323"	knife		"2004"
2004/09/09	The Bronx	"1"	BOYFRIEND/GIRLFRIEND	"1334"	knife		"2004"
2004/09/11	The Bronx	"1"	ROBBERY/BURGLARY	"1338"	knife		"2004"
2004/09/16	The Bronx	"1"	DRUGS	"1344"	gun		"2004"
2004/09/24	The Bronx	"1"	DISPUTE	"1354"	gun		"2004"
2004/09/26	The Bronx	"1"	DRUGS	"1361"	gun		"2004"
2004/10/03	The Bronx	"1"	GANG	"1368"			"2004"
2004/05/13	The Bronx	"1"	UNKNOWN	"1371"			"2004"
2004/10/09	The Bronx	"1"	GANG	"1379"	gun		"2004"
2004/10/10	The Bronx	"1"	DISPUTE	"1381"	gun		"2004"
2004/10/08	The Bronx	"1"	DISPUTE	"1383"	knife		"2004"
2004/10/21	The Bronx	"1"	DRUGS	"1394"	gun		"2004"
2004/10/22	The Bronx	"1"	DRUGS	"1400"	gun		"2004"
2004/10/24	The Bronx	"1"	DISPUTE	"1402"	gun		"2004"
2004/10/30	The Bronx	"1"	GAY NON DOMESTIC	"1414"	gun		"2004"
2004/11/02	The Bronx	"1"	DRUGS	"1423"	gun		"2004"
2004/11/01	The Bronx	"1"	DOMESTIC	"1424"			"2004"
2004/11/04	The Bronx	"1"	DOMESTIC	"1430"	gun		"2004"
2004/11/08	The Bronx	"1"	DISPUTE	"1431"	gun		"2004"
2004/11/09	The Bronx	"1"	ROBBERY/BURGLARY	"1433"	gun		"2004"
2004/10/12	The Bronx	"1"	DISPUTE	"1434"			"2004"
2004/11/16	The Bronx	"1"	ROBBERY/BURGLARY	"1441"	gun		"2004"
2004/11/18	The Bronx	"1"	DRUGS	"1443"	gun		"2004"
2004/11/20	The Bronx	"1"	DISPUTE	"1445"	gun		"2004"
2004/11/26	The Bronx	"1"	GANG	"1454"	gun		"2004"
2004/11/29	The Bronx	"1"	DRUGS	"1460"	gun		"2004"
2004/12/02	The Bronx	"1"	DOMESTIC	"1470"	knife		"2004"
2004/12/09	The Bronx	"1"	DISPUTE	"1482"	knife		"2004"
2004/12/11	The Bronx	"1"	GANG	"1484"	knife		"2004"
2004/12/15	The Bronx	"1"	DISPUTE	"1491"	gun		"2004"
2004/12/16	The Bronx	"1"	DRUGS	"1493"	gun		"2004"
2004/12/26	The Bronx	"1"	DRUGS	"1502"	gun		"2004"
2004/12/25	The Bronx	"1"	DOMESTIC	"1505"	knife		"2004"
2004/10/15	The Bronx	"1"	ROBBERY/BURGLARY	"1513"			"2004"
2004/12/30	The Bronx	"1"	ROBBERY/BURGLARY	"1519"			"2004"
2005/01/06	The Bronx	"1"	GANG	"1527"	gun		"2005"
2005/01/08	The Bronx	"1"	DISPUTE	"1531"	knife		"2005"
2005/01/10	The Bronx	"1"	ROBBERY/BURGLARY	"1537"	knife		"2005"
2005/01/12	The Bronx	"1"	DRUGS	"1539"	gun		"2005"
2005/01/15	The Bronx	"1"	DRUGS	"1542"	gun		"2005"
2005/01/14	The Bronx	"1"	DOMESTIC	"1545"	blunt_instrument		"2005"
2005/01/19	The Bronx	"1"	DISPUTE	"1547"	gun		"2005"
2005/01/20	The Bronx	"1"	BOYFRIEND/GIRLFRIEND	"1549"	knife		"2005"
2005/02/04	The Bronx	"1"	DRUGS	"1558"	gun		"2005"
2005/02/11	The Bronx	"1"	DRUGS	"1566"	gun		"2005"
2005/02/11	The Bronx	"1"	REVENGE	"1567"	gun		"2005"
2005/02/15	The Bronx	"1"	DISPUTE	"1572"	knife		"2005"
2005/02/22	The Bronx	"1"	GANG	"1582"	gun		"2005"
2004/10/10	The Bronx	"1"	DOMESTIC	"1586"			"2004"
2004/11/07	The Bronx	"1"	DOMESTIC	"1587"			"2004"
2005/01/22	The Bronx	"1"	DISPUTE	"1590"			"2005"
2005/03/02	The Bronx	"1"	DRUGS	"1591"	gun		"2005"
2005/03/09	The Bronx	"1"	DOMESTIC	"1603"	knife		"2005"
2005/03/12	The Bronx	"1"	DRUGS	"1605"	gun		"2005"
2005/03/13	The Bronx	"1"	GAY NON DOMESTIC	"1606"	knife		"2005"
2005/03/14	The Bronx	"1"	DISPUTE	"1607"	knife		"2005"
2005/03/16	The Bronx	"1"	GANG	"1610"	knife		"2005"
2005/03/19	The Bronx	"1"	DRUGS	"1613"	gun		"2005"
2005/03/19	The Bronx	"1"	DOMESTIC	"1614"			"2005"
2005/03/20	The Bronx	"1"	DISPUTE	"1615"	knife		"2005"
2005/03/26	The Bronx	"1"	DRUGS	"1617"	gun		"2005"
2005/03/29	The Bronx	"1"	DOMESTIC	"1619"	blunt_instrument		"2005"
2005/04/01	The Bronx	"1"	DRUGS	"1620"	gun		"2005"
2005/04/02	The Bronx	"1"	DISPUTE	"1624"	knife		"2005"
2005/04/01	The Bronx	"1"	DOMESTIC	"1625"	knife		"2005"
2005/04/04	The Bronx	"1"	DOMESTIC	"1628"	gun		"2005"
2005/04/10	The Bronx	"1"	GANG	"1637"	knife		"2005"
2005/04/09	The Bronx	"1"	DISPUTE	"1640"	knife		"2005"
2005/04/12	The Bronx	"1"	GANG	"1642"	knife		"2005"
2005/04/14	The Bronx	"1"	ROBBERY/BURGLARY	"1644"			"2005"
2005/04/16	The Bronx	"1"	REVENGE	"1645"	gun		"2005"
2005/04/17	The Bronx	"1"	DISPUTE	"1646"	gun		"2005"
2005/04/15	The Bronx	"1"	REVENGE	"1647"	blunt_instrument		"2005"
2005/04/20	The Bronx	"1"	DRUGS	"1651"	blunt_instrument		"2005"
2005/04/27	The Bronx	"1"	DRUGS	"1658"	knife		"2005"
2005/05/01	The Bronx	"1"	DRUGS	"1662"	gun		"2005"
2005/05/01	The Bronx	"1"	DISPUTE	"1666"	gun		"2005"
2005/05/06	The Bronx	"1"	DRUGS	"1669"	gun		"2005"
2005/05/08	The Bronx	"1"	REVENGE	"1673"	gun		"2005"
2005/05/08	The Bronx	"1"	ROBBERY/BURGLARY	"1674"	knife		"2005"
